N 38418
M 143314
R 500
# u v length
21898 10781 54.0
10782 30817 10.0
30817 10782 10.0
10782 27439 100.0
27439 10782 100.0
10782 21528 90.0
21528 10782 90.0
10782 11726 22.0
11726 10782 22.0
10783 19254 54.0
19254 10783 54.0
10783 31801 8.0
31801 10783 8.0
10784 28673 26.0
28673 10784 26.0
10785 18154 26.0
18154 10785 26.0
10785 29305 76.0
29305 10785 76.0
10785 20515 38.0
20515 10785 38.0
10786 21245 52.0
21245 10786 52.0
10786 14825 18.0
14825 10786 18.0
10786 20901 30.0
20901 10786 30.0
10787 26067 8.0
26067 10787 8.0
10787 19458 16.0
19458 10787 16.0
10788 28401 90.0
28401 10788 90.0
10788 12373 122.0
12373 10788 122.0
10788 19594 76.0
19594 10788 76.0
10788 14716 36.0
14716 10788 36.0
10789 21146 28.0
21146 10789 28.0
10789 25770 42.0
25770 10789 42.0
10790 15810 4.0
15810 10790 4.0
10791 35400 20.0
35400 10791 20.0
10791 26571 80.0
26571 10791 80.0
10791 33023 44.0
33023 10791 44.0
10791 28133 28.0
28133 10791 28.0
10792 12208 92.0
12208 10792 92.0
10792 25567 60.0
25567 10792 60.0
10792 31773 40.0
31773 10792 40.0
10793 15151 86.0
15151 10793 86.0
10793 12493 20.0
12493 10793 20.0
10793 28035 36.0
28035 10793 36.0
10794 11189 4.0
11189 10794 4.0
10794 32057 116.0
32057 10794 116.0
10794 35209 150.0
35209 10794 150.0
10794 38216 52.0
38216 10794 52.0
10795 28723 36.0
28723 10795 36.0
10795 37475 28.0
37475 10795 28.0
10795 32040 34.0
32040 10795 34.0
10795 24408 66.0
24408 10795 66.0
10796 23069 18.0
23069 10796 18.0
10796 32672 28.0
32672 10796 28.0
10796 28459 30.0
28459 10796 30.0
10797 19249 20.0
19249 10797 20.0
10797 13279 14.0
13279 10797 14.0
10798 31495 28.0
31495 10798 28.0
10798 33077 42.0
33077 10798 42.0
10798 23755 12.0
23755 10798 12.0
10799 14124 114.0
14124 10799 114.0
10800 15757 102.0
15757 10800 102.0
10800 16778 12.0
16778 10800 12.0
10800 13934 44.0
13934 10800 44.0
10800 31287 112.0
31287 10800 112.0
10801 26755 64.0
26755 10801 64.0
10801 35906 78.0
35906 10801 78.0
10802 17633 36.0
17633 10802 36.0
10802 13982 28.0
13982 10802 28.0
10802 21127 98.0
21127 10802 98.0
10803 14494 102.0
14494 10803 102.0
10803 16691 30.0
16691 10803 30.0
10803 16066 12.0
16066 10803 12.0
10804 23364 48.0
23364 10804 48.0
10804 14966 28.0
14966 10804 28.0
10804 36666 84.0
36666 10804 84.0
10804 31157 46.0
31157 10804 46.0
10805 23371 42.0
23371 10805 42.0
10805 21941 76.0
21941 10805 76.0
10805 23840 66.0
23840 10805 66.0
10805 14490 16.0
14490 10805 16.0
10806 34106 12.0
34106 10806 12.0
10807 30032 72.0
30032 10807 72.0
10807 24985 44.0
24985 10807 44.0
10807 20304 12.0
20304 10807 12.0
10807 37341 74.0
37341 10807 74.0
10808 28276 146.0
28276 10808 146.0
10808 35039 110.0
35039 10808 110.0
10809 30767 54.0
30767 10809 54.0
10809 28798 34.0
28798 10809 34.0
10809 30960 34.0
30960 10809 34.0
10810 17690 52.0
17690 10810 52.0
10810 33069 94.0
33069 10810 94.0
10810 31317 30.0
31317 10810 30.0
10811 31740 60.0
31740 10811 60.0
10811 22256 62.0
22256 10811 62.0
10811 16430 26.0
16430 10811 26.0
10812 31731 40.0
31731 10812 40.0
10812 12953 20.0
12953 10812 20.0
10812 21918 70.0
21918 10812 70.0
10813 16084 82.0
16084 10813 82.0
10813 31346 20.0
31346 10813 20.0
10814 19314 170.0
19314 10814 170.0
10814 31128 156.0
31128 10814 156.0
10814 23452 8.0
23452 10814 8.0
10815 11814 66.0
11814 10815 66.0
10815 38028 44.0
38028 10815 44.0
10815 31429 94.0
31429 10815 94.0
10816 30685 20.0
30685 10816 20.0
10816 28908 72.0
28908 10816 72.0
10817 17685 64.0
17685 10817 64.0
10817 29180 106.0
29180 10817 106.0
10817 16566 46.0
16566 10817 46.0
10817 35178 92.0
35178 10817 92.0
10818 12412 108.0
12412 10818 108.0
10818 15087 68.0
15087 10818 68.0
10818 25946 178.0
25946 10818 178.0
10819 32105 134.0
32105 10819 134.0
10819 17496 170.0
17496 10819 170.0
10819 33707 82.0
33707 10819 82.0
10819 25299 8.0
25299 10819 8.0
10820 31449 48.0
31449 10820 48.0
10820 23993 36.0
23993 10820 36.0
10821 23771 18.0
23771 10821 18.0
10821 11794 40.0
11794 10821 40.0
10821 16853 36.0
16853 10821 36.0
10822 20713 36.0
20713 10822 36.0
10822 36206 12.0
36206 10822 12.0
10822 22276 20.0
22276 10822 20.0
10822 32928 98.0
32928 10822 98.0
10823 28025 92.0
28025 10823 92.0
10823 22585 46.0
22585 10823 46.0
10824 35112 72.0
35112 10824 72.0
10824 32405 124.0
32405 10824 124.0
10825 28273 64.0
28273 10825 64.0
10825 38128 40.0
38128 10825 40.0
10826 21095 4.0
21095 10826 4.0
10826 12036 92.0
12036 10826 92.0
10826 28663 112.0
28663 10826 112.0
10826 37413 4.0
37413 10826 4.0
10827 21216 22.0
21216 10827 22.0
10827 19355 48.0
19355 10827 48.0
10827 33017 38.0
33017 10827 38.0
10828 15346 10.0
15346 10828 10.0
10828 38168 108.0
38168 10828 108.0
10828 34467 32.0
34467 10828 32.0
10829 37204 58.0
37204 10829 58.0
10829 14998 72.0
14998 10829 72.0
10829 15443 74.0
15443 10829 74.0
10830 11373 2.0
11373 10830 2.0
10831 12684 132.0
12684 10831 132.0
10831 18057 52.0
18057 10831 52.0
10832 31961 14.0
31961 10832 14.0
10832 12913 24.0
12913 10832 24.0
10833 20908 92.0
20908 10833 92.0
10833 16524 38.0
16524 10833 38.0
10833 16646 28.0
16646 10833 28.0
10834 14383 16.0
14383 10834 16.0
10835 21007 62.0
21007 10835 62.0
10835 21781 8.0
21781 10835 8.0
10835 32386 94.0
32386 10835 94.0
10836 17714 8.0
17714 10836 8.0
10836 30913 52.0
30913 10836 52.0
10836 33452 18.0
33452 10836 18.0
10837 20743 4.0
20743 10837 4.0
10837 37691 20.0
37691 10837 20.0
10837 31199 38.0
31199 10837 38.0
10838 31840 78.0
31840 10838 78.0
10838 17373 24.0
17373 10838 24.0
10838 21129 60.0
21129 10838 60.0
10839 33482 40.0
33482 10839 40.0
10839 33166 28.0
33166 10839 28.0
10840 14801 38.0
14801 10840 38.0
10840 32210 84.0
32210 10840 84.0
10841 15220 62.0
15220 10841 62.0
10841 16554 10.0
16554 10841 10.0
10841 31585 72.0
31585 10841 72.0
10841 21444 48.0
21444 10841 48.0
10842 21765 10.0
21765 10842 10.0
10842 22117 76.0
22117 10842 76.0
10842 17220 64.0
17220 10842 64.0
10842 13701 42.0
13701 10842 42.0
10843 22815 54.0
22815 10843 54.0
10843 12269 22.0
12269 10843 22.0
10843 37095 54.0
37095 10843 54.0
10844 27881 34.0
27881 10844 34.0
10844 28759 10.0
28759 10844 10.0
10844 26120 34.0
26120 10844 34.0
10845 20208 62.0
20208 10845 62.0
10845 27207 64.0
27207 10845 64.0
10846 12801 106.0
12801 10846 106.0
10846 11397 92.0
11397 10846 92.0
10847 16850 42.0
16850 10847 42.0
10847 12272 14.0
12272 10847 14.0
10848 16065 4.0
16065 10848 4.0
10848 11425 4.0
11425 10848 4.0
10848 16995 112.0
16995 10848 112.0
10849 34674 52.0
34674 10849 52.0
10849 19309 38.0
19309 10849 38.0
10850 11573 12.0
11573 10850 12.0
10851 27852 60.0
27852 10851 60.0
10851 28045 12.0
28045 10851 12.0
10851 37755 40.0
37755 10851 40.0
10852 32910 150.0
32910 10852 150.0
10852 22659 28.0
22659 10852 28.0
10852 20274 68.0
20274 10852 68.0
10853 18672 74.0
18672 10853 74.0
10853 22828 16.0
22828 10853 16.0
10853 35830 124.0
35830 10853 124.0
10854 17177 32.0
17177 10854 32.0
10854 13728 58.0
13728 10854 58.0
10855 31378 8.0
31378 10855 8.0
10855 19642 4.0
19642 10855 4.0
10855 22473 174.0
22473 10855 174.0
10855 25276 80.0
25276 10855 80.0
10856 33647 16.0
33647 10856 16.0
10856 30577 134.0
30577 10856 134.0
10856 34734 10.0
34734 10856 10.0
10857 20650 40.0
20650 10857 40.0
10857 18731 170.0
18731 10857 170.0
10857 34120 30.0
34120 10857 30.0
10858 12872 28.0
12872 10858 28.0
10858 35851 112.0
35851 10858 112.0
10858 37530 88.0
37530 10858 88.0
10859 18173 48.0
18173 10859 48.0
10859 37738 12.0
37738 10859 12.0
10859 14812 14.0
14812 10859 14.0
10860 27262 14.0
27262 10860 14.0
10860 16201 28.0
16201 10860 28.0
10861 31318 72.0
31318 10861 72.0
10861 12386 42.0
12386 10861 42.0
10861 26835 12.0
26835 10861 12.0
10862 37036 54.0
37036 10862 54.0
10862 27812 34.0
27812 10862 34.0
10862 14120 160.0
14120 10862 160.0
10862 21068 38.0
21068 10862 38.0
10863 35437 16.0
35437 10863 16.0
10863 32566 98.0
32566 10863 98.0
10864 18235 48.0
18235 10864 48.0
10864 19896 6.0
19896 10864 6.0
10865 21148 98.0
21148 10865 98.0
10865 36151 174.0
36151 10865 174.0
10865 15255 24.0
15255 10865 24.0
10866 24086 6.0
24086 10866 6.0
10866 31592 130.0
31592 10866 130.0
10866 23979 10.0
23979 10866 10.0
10867 32607 24.0
32607 10867 24.0
10867 37692 74.0
37692 10867 74.0
10868 28092 6.0
28092 10868 6.0
10868 18466 38.0
18466 10868 38.0
10868 25534 48.0
25534 10868 48.0
10868 37057 10.0
37057 10868 10.0
10869 16252 100.0
16252 10869 100.0
10869 15752 4.0
15752 10869 4.0
10869 31079 22.0
31079 10869 22.0
10869 24058 114.0
24058 10869 114.0
10870 11627 2.0
11627 10870 2.0
10870 33245 60.0
33245 10870 60.0
10870 36106 36.0
36106 10870 36.0
10871 15961 72.0
15961 10871 72.0
10871 36375 36.0
36375 10871 36.0
10872 15630 2.0
15630 10872 2.0
10872 37314 14.0
37314 10872 14.0
10872 11342 48.0
11342 10872 48.0
10872 16203 58.0
16203 10872 58.0
10873 15728 2.0
15728 10873 2.0
10873 20870 76.0
20870 10873 76.0
10873 28768 24.0
28768 10873 24.0
10873 25397 88.0
25397 10873 88.0
10874 31853 54.0
31853 10874 54.0
10874 21097 164.0
21097 10874 164.0
10874 28072 54.0
28072 10874 54.0
10875 30427 28.0
30427 10875 28.0
10875 32803 78.0
32803 10875 78.0
10876 14416 4.0
14416 10876 4.0
10876 35882 84.0
35882 10876 84.0
10876 27860 24.0
27860 10876 24.0
10876 37016 4.0
37016 10876 4.0
10877 34147 62.0
34147 10877 62.0
10877 27254 60.0
27254 10877 60.0
10877 33002 46.0
33002 10877 46.0
10877 36751 8.0
36751 10877 8.0
10878 30013 76.0
30013 10878 76.0
10878 13593 86.0
13593 10878 86.0
10878 30930 72.0
30930 10878 72.0
10879 16340 36.0
16340 10879 36.0
10879 18895 10.0
18895 10879 10.0
10879 36987 10.0
36987 10879 10.0
10879 23250 32.0
23250 10879 32.0
10880 15945 12.0
15945 10880 12.0
10880 32443 14.0
32443 10880 14.0
10880 17721 74.0
17721 10880 74.0
10880 25284 90.0
25284 10880 90.0
10881 32951 62.0
32951 10881 62.0
10881 25013 114.0
25013 10881 114.0
10882 11282 2.0
11282 10882 2.0
10882 27976 114.0
27976 10882 114.0
10882 33766 18.0
33766 10882 18.0
10883 36509 12.0
36509 10883 12.0
10884 20336 78.0
20336 10884 78.0
10884 19425 158.0
19425 10884 158.0
10884 17247 20.0
17247 10884 20.0
10884 27326 44.0
27326 10884 44.0
10885 22814 70.0
22814 10885 70.0
10885 26346 18.0
26346 10885 18.0
10885 27025 70.0
27025 10885 70.0
10886 26614 54.0
26614 10886 54.0
10886 16101 112.0
16101 10886 112.0
10886 15610 42.0
15610 10886 42.0
10887 27090 38.0
27090 10887 38.0
10887 16907 130.0
16907 10887 130.0
10888 18982 28.0
18982 10888 28.0
10888 34846 46.0
34846 10888 46.0
10888 34258 32.0
34258 10888 32.0
10889 15540 16.0
15540 10889 16.0
10889 20092 22.0
20092 10889 22.0
10890 17150 78.0
17150 10890 78.0
10890 37753 20.0
37753 10890 20.0
10891 35876 8.0
35876 10891 8.0
10891 17843 52.0
17843 10891 52.0
10891 20759 58.0
20759 10891 58.0
10892 16935 38.0
16935 10892 38.0
10892 33130 8.0
33130 10892 8.0
10892 29529 158.0
29529 10892 158.0
10893 20929 86.0
20929 10893 86.0
10893 37977 88.0
37977 10893 88.0
10893 31822 92.0
31822 10893 92.0
10894 15054 2.0
15054 10894 2.0
10894 37325 110.0
37325 10894 110.0
10894 19859 32.0
19859 10894 32.0
10895 13621 2.0
13621 10895 2.0
10895 15848 12.0
15848 10895 12.0
10896 14091 78.0
14091 10896 78.0
10896 26530 10.0
26530 10896 10.0
10896 14795 48.0
14795 10896 48.0
10896 24061 16.0
24061 10896 16.0
10897 26199 10.0
26199 10897 10.0
10897 23708 116.0
23708 10897 116.0
10897 24225 116.0
24225 10897 116.0
10898 27507 44.0
27507 10898 44.0
10898 21652 40.0
21652 10898 40.0
10898 37033 32.0
37033 10898 32.0
10899 16239 2.0
16239 10899 2.0
10899 33235 76.0
33235 10899 76.0
10899 31082 78.0
31082 10899 78.0
10900 14647 92.0
14647 10900 92.0
10900 15854 12.0
15854 10900 12.0
10900 34983 34.0
34983 10900 34.0
10901 29462 44.0
29462 10901 44.0
10901 35505 98.0
35505 10901 98.0
10901 32400 56.0
32400 10901 56.0
10902 21305 10.0
21305 10902 10.0
10902 27404 68.0
27404 10902 68.0
10902 25601 96.0
25601 10902 96.0
10903 25255 100.0
25255 10903 100.0
10903 21148 88.0
21148 10903 88.0
10903 14069 24.0
14069 10903 24.0
10904 12130 110.0
12130 10904 110.0
10904 31042 24.0
31042 10904 24.0
10905 34457 60.0
34457 10905 60.0
10905 23944 14.0
23944 10905 14.0
10905 24031 68.0
24031 10905 68.0
10906 35017 114.0
35017 10906 114.0
10906 19845 138.0
19845 10906 138.0
10907 30375 108.0
30375 10907 108.0
10908 32980 46.0
32980 10908 46.0
10908 25279 68.0
25279 10908 68.0
10908 36839 126.0
36839 10908 126.0
10909 22384 138.0
22384 10909 138.0
10909 20667 76.0
20667 10909 76.0
10910 33566 164.0
33566 10910 164.0
10911 29131 20.0
29131 10911 20.0
10911 28810 64.0
28810 10911 64.0
10912 23581 10.0
23581 10912 10.0
10912 14054 2.0
14054 10912 2.0
10912 14135 88.0
14135 10912 88.0
10912 20323 166.0
20323 10912 166.0
10913 24373 8.0
24373 10913 8.0
10913 30088 26.0
30088 10913 26.0
10913 31182 56.0
31182 10913 56.0
10913 32871 22.0
32871 10913 22.0
10914 36218 40.0
36218 10914 40.0
10914 29539 26.0
29539 10914 26.0
10915 36799 124.0
36799 10915 124.0
10915 13966 8.0
13966 10915 8.0
10915 34902 6.0
34902 10915 6.0
10915 37091 32.0
37091 10915 32.0
10916 12962 162.0
12962 10916 162.0
10916 25048 134.0
25048 10916 134.0
10916 26478 76.0
26478 10916 76.0
10916 18390 80.0
18390 10916 80.0
10917 15676 2.0
15676 10917 2.0
10917 11193 64.0
11193 10917 64.0
10918 21082 24.0
21082 10918 24.0
10918 33500 44.0
33500 10918 44.0
10918 14746 36.0
14746 10918 36.0
10919 19720 78.0
19720 10919 78.0
10919 25763 102.0
25763 10919 102.0
10919 13556 62.0
13556 10919 62.0
10920 13303 52.0
13303 10920 52.0
10920 17782 50.0
17782 10920 50.0
10920 13157 84.0
13157 10920 84.0
10921 11057 100.0
11057 10921 100.0
10921 30242 16.0
30242 10921 16.0
10921 16987 28.0
16987 10921 28.0
10921 28830 80.0
28830 10921 80.0
10922 30513 40.0
30513 10922 40.0
10922 24396 40.0
24396 10922 40.0
10922 29493 40.0
29493 10922 40.0
10923 13208 28.0
13208 10923 28.0
10923 18471 118.0
18471 10923 118.0
10923 18781 38.0
18781 10923 38.0
10924 30410 60.0
30410 10924 60.0
10924 37649 12.0
37649 10924 12.0
10925 13756 72.0
13756 10925 72.0
10925 35579 22.0
35579 10925 22.0
10925 13974 32.0
13974 10925 32.0
10926 26395 98.0
26395 10926 98.0
10926 26780 96.0
26780 10926 96.0
10927 17407 2.0
17407 10927 2.0
10927 20291 138.0
20291 10927 138.0
10928 18321 132.0
18321 10928 132.0
10928 36013 38.0
36013 10928 38.0
10929 36316 12.0
36316 10929 12.0
10929 37090 60.0
37090 10929 60.0
10929 20634 116.0
20634 10929 116.0
10930 18364 96.0
18364 10930 96.0
10931 23907 52.0
23907 10931 52.0
10931 18120 32.0
18120 10931 32.0
10931 13770 36.0
13770 10931 36.0
10931 12603 14.0
12603 10931 14.0
10932 32811 72.0
32811 10932 72.0
10932 16266 84.0
16266 10932 84.0
10932 32762 12.0
32762 10932 12.0
10932 11196 82.0
11196 10932 82.0
10933 18549 54.0
18549 10933 54.0
10934 19405 182.0
19405 10934 182.0
10934 14488 42.0
14488 10934 42.0
10935 28449 50.0
28449 10935 50.0
10935 17856 28.0
17856 10935 28.0
10935 19300 76.0
19300 10935 76.0
10936 12395 2.0
12395 10936 2.0
10936 35636 74.0
35636 10936 74.0
10937 25547 64.0
25547 10937 64.0
10937 22977 72.0
22977 10937 72.0
10938 13414 42.0
13414 10938 42.0
10938 11440 122.0
11440 10938 122.0
10939 35960 98.0
35960 10939 98.0
10939 25848 40.0
25848 10939 40.0
10939 13081 56.0
13081 10939 56.0
10940 28293 40.0
28293 10940 40.0
10940 36326 40.0
36326 10940 40.0
10940 34443 38.0
34443 10940 38.0
10940 23795 40.0
23795 10940 40.0
10941 32382 16.0
32382 10941 16.0
10941 24490 104.0
24490 10941 104.0
10941 25051 78.0
25051 10941 78.0
10942 22227 124.0
22227 10942 124.0
10943 32275 114.0
32275 10943 114.0
10943 22426 34.0
22426 10943 34.0
10943 27635 18.0
27635 10943 18.0
10944 29980 10.0
29980 10944 10.0
10944 32495 100.0
32495 10944 100.0
10945 33725 56.0
33725 10945 56.0
10945 34930 14.0
34930 10945 14.0
10946 31232 12.0
31232 10946 12.0
10946 22670 34.0
22670 10946 34.0
10947 25335 108.0
25335 10947 108.0
10947 16526 12.0
16526 10947 12.0
10947 12219 102.0
12219 10947 102.0
10948 32220 108.0
32220 10948 108.0
10948 25818 80.0
25818 10948 80.0
10948 32794 40.0
32794 10948 40.0
10948 33184 24.0
33184 10948 24.0
10949 34176 16.0
34176 10949 16.0
10949 23556 36.0
23556 10949 36.0
10950 19195 34.0
19195 10950 34.0
10950 25577 154.0
25577 10950 154.0
10951 22598 42.0
22598 10951 42.0
10952 30158 74.0
30158 10952 74.0
10952 25224 54.0
25224 10952 54.0
10952 33219 60.0
33219 10952 60.0
10953 11670 18.0
11670 10953 18.0
10953 24603 24.0
24603 10953 24.0
10953 34747 42.0
34747 10953 42.0
10953 20616 50.0
20616 10953 50.0
10954 21481 70.0
21481 10954 70.0
10955 27036 24.0
27036 10955 24.0
10955 18510 40.0
18510 10955 40.0
10955 16962 48.0
16962 10955 48.0
10956 14682 42.0
14682 10956 42.0
10956 24249 28.0
24249 10956 28.0
10956 19690 24.0
19690 10956 24.0
10957 35046 22.0
35046 10957 22.0
10957 14178 80.0
14178 10957 80.0
10957 22813 24.0
22813 10957 24.0
10958 36972 12.0
36972 10958 12.0
10958 30835 140.0
30835 10958 140.0
10958 26714 28.0
26714 10958 28.0
10958 31067 12.0
31067 10958 12.0
10959 25912 12.0
25912 10959 12.0
10959 23035 82.0
23035 10959 82.0
10959 18246 52.0
18246 10959 52.0
10960 14162 2.0
14162 10960 2.0
10960 29907 62.0
29907 10960 62.0
10960 33360 34.0
33360 10960 34.0
10961 11720 72.0
11720 10961 72.0
10961 29862 76.0
29862 10961 76.0
10961 19895 54.0
19895 10961 54.0
10961 31139 48.0
31139 10961 48.0
10962 14565 82.0
14565 10962 82.0
10962 30374 24.0
30374 10962 24.0
10962 27688 42.0
27688 10962 42.0
10963 14259 12.0
14259 10963 12.0
10964 18030 66.0
18030 10964 66.0
10964 35465 118.0
35465 10964 118.0
10964 19413 12.0
19413 10964 12.0
10965 31367 20.0
31367 10965 20.0
10965 15531 142.0
15531 10965 142.0
10965 19261 104.0
19261 10965 104.0
10965 23967 64.0
23967 10965 64.0
10966 26537 24.0
26537 10966 24.0
10966 13358 16.0
13358 10966 16.0
10966 19239 14.0
19239 10966 14.0
10967 14880 16.0
14880 10967 16.0
10967 33883 38.0
33883 10967 38.0
10967 34766 58.0
34766 10967 58.0
10968 25658 76.0
25658 10968 76.0
10968 15186 12.0
15186 10968 12.0
10968 37082 34.0
37082 10968 34.0
10969 16037 96.0
16037 10969 96.0
10969 27805 140.0
27805 10969 140.0
10969 31736 88.0
31736 10969 88.0
10970 25200 30.0
25200 10970 30.0
10970 38054 10.0
38054 10970 10.0
10970 36823 26.0
36823 10970 26.0
10971 14149 128.0
14149 10971 128.0
10971 21910 26.0
21910 10971 26.0
10971 37301 96.0
37301 10971 96.0
10971 22123 64.0
22123 10971 64.0
10972 25193 78.0
25193 10972 78.0
10972 28660 32.0
28660 10972 32.0
10973 33781 58.0
33781 10973 58.0
10973 16828 56.0
16828 10973 56.0
10974 24032 44.0
24032 10974 44.0
10975 13503 92.0
13503 10975 92.0
10975 28764 44.0
28764 10975 44.0
10975 34008 6.0
34008 10975 6.0
10976 16444 52.0
16444 10976 52.0
10976 20262 12.0
20262 10976 12.0
10977 23051 32.0
23051 10977 32.0
10978 35142 102.0
35142 10978 102.0
10978 14854 96.0
14854 10978 96.0
10978 24428 22.0
24428 10978 22.0
10978 21943 62.0
21943 10978 62.0
10979 27962 142.0
27962 10979 142.0
10979 29825 170.0
29825 10979 170.0
10979 14836 166.0
14836 10979 166.0
10980 18553 38.0
18553 10980 38.0
10980 24561 132.0
24561 10980 132.0
10980 32388 12.0
32388 10980 12.0
10981 11779 84.0
11779 10981 84.0
10981 17578 68.0
17578 10981 68.0
10982 16851 170.0
16851 10982 170.0
10982 17174 70.0
17174 10982 70.0
10982 35607 28.0
35607 10982 28.0
10982 36701 18.0
36701 10982 18.0
10983 24456 70.0
24456 10983 70.0
10983 17446 44.0
17446 10983 44.0
10983 37748 148.0
37748 10983 148.0
10984 23335 30.0
23335 10984 30.0
10984 31786 14.0
31786 10984 14.0
10984 36374 60.0
36374 10984 60.0
10985 23186 14.0
23186 10985 14.0
10985 36268 68.0
36268 10985 68.0
10985 31723 20.0
31723 10985 20.0
10986 16046 78.0
16046 10986 78.0
10986 29703 88.0
29703 10986 88.0
10986 16777 46.0
16777 10986 46.0
10987 17312 48.0
17312 10987 48.0
10988 16448 142.0
16448 10988 142.0
10989 23888 32.0
23888 10989 32.0
10989 30678 12.0
30678 10989 12.0
10990 15501 106.0
15501 10990 106.0
10990 20957 70.0
20957 10990 70.0
10990 23447 76.0
23447 10990 76.0
10991 33857 38.0
33857 10991 38.0
10991 28043 35.0
28043 10991 35.0
10992 12774 30.0
12774 10992 30.0
10992 26133 46.0
26133 10992 46.0
10993 14211 2.0
14211 10993 2.0
10993 28611 32.0
28611 10993 32.0
10993 38191 20.0
38191 10993 20.0
10994 15662 36.0
15662 10994 36.0
10994 23448 100.0
23448 10994 100.0
10994 31882 80.0
31882 10994 80.0
10995 29502 156.0
29502 10995 156.0
10995 23598 4.0
23598 10995 4.0
10995 12019 74.0
12019 10995 74.0
10995 26253 80.0
26253 10995 80.0
10996 37033 100.0
37033 10996 100.0
10996 34064 58.0
34064 10996 58.0
10997 24771 50.0
24771 10997 50.0
10997 15030 14.0
15030 10997 14.0
10998 12894 22.0
12894 10998 22.0
10998 18999 8.0
18999 10998 8.0
10998 16358 60.0
16358 10998 60.0
10999 12628 48.0
12628 10999 48.0
10999 15676 128.0
15676 10999 128.0
11000 34229 64.0
34229 11000 64.0
11000 28406 116.0
28406 11000 116.0
11001 33192 90.0
33192 11001 90.0
11001 26843 58.0
26843 11001 58.0
11001 16996 10.0
16996 11001 10.0
11001 23932 136.0
23932 11001 136.0
11002 15791 14.0
15791 11002 14.0
11002 15446 2.0
15446 11002 2.0
11003 33520 62.0
33520 11003 62.0
11003 26219 198.0
26219 11003 198.0
11003 18196 14.0
18196 11003 14.0
11003 14051 76.0
14051 11003 76.0
11004 22702 64.0
22702 11004 64.0
11004 25127 50.0
25127 11004 50.0
11004 22163 36.0
22163 11004 36.0
11005 22293 70.0
22293 11005 70.0
11005 13122 54.0
13122 11005 54.0
11005 30801 26.0
30801 11005 26.0
11005 34132 60.0
34132 11005 60.0
11006 17149 108.0
17149 11006 108.0
11007 25631 128.0
25631 11007 128.0
11007 36936 118.0
36936 11007 118.0
11008 17334 52.0
17334 11008 52.0
11008 14556 6.0
14556 11008 6.0
11008 23981 74.0
23981 11008 74.0
11009 15745 4.0
15745 11009 4.0
11009 37332 10.0
37332 11009 10.0
11010 17961 44.0
17961 11010 44.0
11011 24840 132.0
24840 11011 132.0
11011 27085 12.0
27085 11011 12.0
11011 37868 52.0
37868 11011 52.0
11012 27819 136.0
27819 11012 136.0
11012 28260 12.0
28260 11012 12.0
11012 31151 82.0
31151 11012 82.0
11012 23194 18.0
23194 11012 18.0
11013 25476 12.0
25476 11013 12.0
11013 15157 70.0
15157 11013 70.0
11013 25682 118.0
25682 11013 118.0
11014 18847 60.0
18847 11014 60.0
11014 15350 44.0
15350 11014 44.0
11015 37947 36.0
37947 11015 36.0
11015 32962 48.0
32962 11015 48.0
11015 12792 100.0
12792 11015 100.0
11015 18931 146.0
18931 11015 146.0
11016 21262 24.0
21262 11016 24.0
11016 14596 88.0
14596 11016 88.0
11016 20992 66.0
20992 11016 66.0
11016 25001 18.0
25001 11016 18.0
11017 27895 18.0
27895 11017 18.0
11017 16768 92.0
16768 11017 92.0
11017 30224 64.0
30224 11017 64.0
11018 21770 62.0
21770 11018 62.0
11018 28378 36.0
28378 11018 36.0
11019 16458 32.0
16458 11019 32.0
11019 19004 84.0
19004 11019 84.0
11019 16418 24.0
16418 11019 24.0
11020 15064 80.0
15064 11020 80.0
11020 36119 128.0
36119 11020 128.0
11020 33957 110.0
33957 11020 110.0
11020 38143 8.0
38143 11020 8.0
11021 14920 14.0
14920 11021 14.0
11021 37449 30.0
37449 11021 30.0
11021 22811 30.0
22811 11021 30.0
11022 30370 88.0
30370 11022 88.0
11022 25638 36.0
25638 11022 36.0
11023 31407 24.0
31407 11023 24.0
11023 22710 136.0
22710 11023 136.0
11023 31185 114.0
31185 11023 114.0
11024 24148 176.0
24148 11024 176.0
11024 31052 8.0
31052 11024 8.0
11024 29651 198.0
29651 11024 198.0
11025 30132 30.0
30132 11025 30.0
11025 25469 24.0
25469 11025 24.0
11026 18600 26.0
18600 11026 26.0
11027 16621 80.0
16621 11027 80.0
11027 25797 74.0
25797 11027 74.0
11028 34754 54.0
34754 11028 54.0
11028 13562 28.0
13562 11028 28.0
11028 33901 172.0
33901 11028 172.0
11029 14589 20.0
14589 11029 20.0
11030 20658 52.0
20658 11030 52.0
11030 15891 50.0
15891 11030 50.0
11030 26155 124.0
26155 11030 124.0
11031 16129 70.0
16129 11031 70.0
11031 29487 8.0
29487 11031 8.0
11031 31950 24.0
31950 11031 24.0
11032 35027 142.0
35027 11032 142.0
11032 34530 128.0
34530 11032 128.0
11032 30996 118.0
30996 11032 118.0
11033 20999 10.0
20999 11033 10.0
11033 12678 58.0
12678 11033 58.0
11033 23502 64.0
23502 11033 64.0
11033 34146 20.0
34146 11033 20.0
11034 17364 48.0
17364 11034 48.0
11034 16857 28.0
16857 11034 28.0
11035 29447 104.0
29447 11035 104.0
11035 15617 142.0
15617 11035 142.0
11035 14536 58.0
14536 11035 58.0
11036 20954 6.0
20954 11036 6.0
11036 24839 126.0
24839 11036 126.0
11036 14575 44.0
14575 11036 44.0
11036 31055 44.0
