N 17127
M 54704
R 250
# u v length
3762 3718 39.0
10543 10703 49.0
10703 10543 49.0
10543 10695 49.0
10695 10543 49.0
4236 10544 2.0
10544 4236 2.0
4236 10557 3.0
10557 4236 3.0
4236 10543 20.0
10543 4236 20.0
4236 10539 1.0
10539 4236 1.0
10544 10545 31.0
10545 10544 31.0
10544 10558 3.0
10558 10544 3.0
10545 10546 7.0
10546 10545 7.0
10545 10559 3.0
10559 10545 3.0
10546 10560 3.0
10560 10546 3.0
4391 10547 43.0
10547 4391 43.0
4391 10500 19.0
10500 4391 19.0
10548 10549 4.0
10549 10548 4.0
10549 10625 25.0
10625 10549 25.0
1485 10550 47.0
10550 1485 47.0
1485 10626 25.0
10626 1485 25.0
1485 10549 22.0
10549 1485 22.0
1485 10506 18.0
10506 1485 18.0
10550 10551 5.0
10551 10550 5.0
10550 10628 25.0
10628 10550 25.0
10551 10629 25.0
10629 10551 25.0
389 10568 51.0
10568 389 51.0
389 10552 29.0
10552 389 29.0
10553 10554 5.0
10554 10553 5.0
10553 10617 18.0
10617 10553 18.0
10554 10555 47.0
10555 10554 47.0
2324 10556 22.0
10556 2324 22.0
2324 10652 31.0
10652 2324 31.0
2324 10555 2.0
10555 2324 2.0
2324 10525 15.0
10525 2324 15.0
10556 10597 13.0
10597 10556 13.0
10557 10558 2.0
10558 10557 2.0
10557 10584 8.0
10584 10557 8.0
10558 10559 31.0
10559 10558 31.0
10558 10585 8.0
10585 10558 8.0
10559 10560 7.0
10560 10559 7.0
10560 10561 2.0
10561 10560 2.0
4292 10562 11.0
10562 4292 11.0
4292 10587 8.0
10587 4292 8.0
4292 10561 29.0
10561 4292 29.0
10562 10563 8.0
10563 10562 8.0
10562 10619 21.0
10619 10562 21.0
10564 10565 2.0
10565 10564 2.0
10565 10566 18.0
10566 10565 18.0
10565 10582 7.0
10582 10565 7.0
10566 10583 7.0
10583 10566 7.0
2722 10567 20.0
10567 2722 20.0
2722 10621 21.0
10621 2722 21.0
2722 10566 41.0
10566 2722 41.0
10567 10609 14.0
10609 10567 14.0
462 10654 30.0
10654 462 30.0
462 10568 1.0
10568 462 1.0
10569 10570 14.0
10570 10569 14.0
10569 10573 1.0
10573 10569 1.0
10570 10571 46.0
10571 10570 46.0
10570 10574 1.0
10574 10570 1.0
10571 10575 1.0
10575 10571 1.0
1227 10572 21.0
10572 1227 21.0
1227 10576 1.0
10576 1227 1.0
1227 10571 32.0
10571 1227 32.0
10572 10577 1.0
10577 10572 1.0
10573 10574 14.0
10574 10573 14.0
10574 10575 46.0
10575 10574 46.0
10574 10595 5.0
10595 10574 5.0
10575 10576 32.0
10576 10575 32.0
10576 10577 21.0
10577 10576 21.0
1271 10578 18.0
10578 1271 18.0
1271 10696 41.0
10696 1271 41.0
1271 10577 9.0
10577 1271 9.0
1271 10514 19.0
10514 1271 19.0
10579 10580 31.0
10580 10579 31.0
10580 10581 8.0
10581 10580 8.0
10580 10600 5.0
10600 10580 5.0
2620 10582 2.0
10582 2620 2.0
2620 10646 21.0
10646 2620 21.0
2620 10581 72.0
10581 2620 72.0
2620 10564 7.0
10564 2620 7.0
10582 10583 18.0
10583 10582 18.0
10582 10647 21.0
10647 10582 21.0
10584 10585 2.0
10585 10584 2.0
10584 10704 38.0
10704 10584 38.0
10585 10586 26.0
10586 10585 26.0
10585 10705 38.0
10705 10585 38.0
10586 10706 38.0
10706 10586 38.0
4270 10587 31.0
10587 4270 31.0
4270 10586 12.0
10586 4270 12.0
4270 10560 8.0
10560 4270 8.0
10587 10619 24.0
10619 10587 24.0
10588 10589 3.0
10589 10588 3.0
10588 10637 18.0
10637 10588 18.0
10589 10590 5.0
10590 10589 5.0
10589 10638 18.0
10638 10589 18.0
10590 10591 4.0
10591 10590 4.0
10591 10592 2.0
10592 10591 2.0
10591 10639 18.0
10639 10591 18.0
10592 10593 16.0
10593 10592 16.0
10592 10640 18.0
10640 10592 18.0
10593 10594 16.0
10594 10593 16.0
10593 10641 18.0
10641 10593 18.0
10594 10642 18.0
10642 10594 18.0
1079 10595 14.0
10595 1079 14.0
1079 10769 64.0
10769 1079 64.0
1079 10594 23.0
10594 1079 23.0
1079 10573 5.0
10573 1079 5.0
10595 10689 36.0
10689 10595 36.0
3085 10596 30.0
10596 3085 30.0
3085 10658 39.0
10658 3085 39.0
10596 10601 3.0
10601 10596 3.0
10597 10598 7.0
10598 10597 7.0
10597 10653 18.0
10653 10597 18.0
10598 10599 19.0
10599 10598 19.0
10599 10657 19.0
10657 10599 19.0
2428 10600 31.0
10600 2428 31.0
2428 10599 22.0
10599 2428 22.0
2428 10579 5.0
10579 2428 5.0
10600 10666 27.0
10666 10600 27.0
10601 10602 23.0
10602 10601 23.0
10602 10603 6.0
10603 10602 6.0
10603 10631 12.0
10631 10603 12.0
3187 10604 40.0
10604 3187 40.0
3187 10632 12.0
10632 3187 12.0
3187 10603 2.0
10603 3187 2.0
10605 10606 17.0
10606 10605 17.0
10606 10607 15.0
10607 10606 15.0
3920 10624 9.0
10624 3920 9.0
3920 10607 6.0
10607 3920 6.0
2085 10608 11.0
10608 2085 11.0
2085 10614 3.0
10614 2085 3.0
2085 10613 65.0
10613 2085 65.0
2085 10519 30.0
10519 2085 30.0
10608 10615 3.0
10615 10608 3.0
10609 10610 28.0
10610 10609 28.0
10610 10611 23.0
10611 10610 23.0
10610 10623 7.0
10623 10610 7.0
10611 10612 12.0
10612 10611 12.0
2876 10643 59.0
10643 2876 59.0
2876 10612 8.0
10612 2876 8.0
10613 10614 62.0
10614 10613 62.0
10614 10615 11.0
10615 10614 11.0
10614 10690 24.0
10690 10614 24.0
2202 10616 6.0
10616 2202 6.0
2202 10649 13.0
10649 2202 13.0
2202 10615 59.0
10615 2202 59.0
2202 10521 33.0
10521 2202 33.0
10616 10617 2.0
10617 10616 2.0
10616 10650 13.0
10650 10616 13.0
10617 10651 13.0
10651 10617 13.0
10618 10644 9.0
10644 10618 9.0
355 10618 2.0
10618 355 2.0
355 10552 21.0
10552 355 21.0
3462 3476 42.0
3476 3462 42.0
4306 10619 8.0
10619 4306 8.0
4306 10563 21.0
10563 4306 21.0
10620 10746 38.0
10746 10620 38.0
809 10663 12.0
10663 809 12.0
809 10620 38.0
10620 809 38.0
10621 10622 6.0
10622 10621 6.0
10621 10713 29.0
10713 10621 29.0
10621 10648 9.0
10648 10621 9.0
10622 10714 29.0
10714 10622 29.0
2761 10623 28.0
10623 2761 28.0
2761 10622 14.0
10622 2761 14.0
2761 10609 7.0
10609 2761 7.0
3890 10624 21.0
10624 3890 21.0
3890 10605 26.0
10605 3890 26.0
3890 10606 9.0
10606 3890 9.0
10624 10634 21.0
10634 10624 21.0
10625 10626 22.0
10626 10625 22.0
10626 10627 19.0
10627 10626 19.0
10626 10676 15.0
10676 10626 15.0
10627 10628 28.0
10628 10627 28.0
10627 10677 15.0
10677 10627 15.0
10628 10629 5.0
10629 10628 5.0
10628 10688 17.0
10688 10628 17.0
10629 10630 36.0
10630 10629 36.0
1624 10630 2.0
10630 1624 2.0
10631 10632 2.0
10632 10631 2.0
10631 10659 7.0
10659 10631 7.0
10632 10633 26.0
10633 10632 26.0
10633 10719 28.0
10719 10633 28.0
3245 10633 14.0
10633 3245 14.0
3245 10604 12.0
10604 3245 12.0
3965 10635 30.0
10635 3965 30.0
3965 10672 11.0
10672 3965 11.0
3965 10634 12.0
10634 3965 12.0
10636 10637 35.0
10637 10636 35.0
10636 10665 7.0
10665 10636 7.0
10637 10638 3.0
10638 10637 3.0
978 10639 4.0
10639 978 4.0
978 10776 52.0
10776 978 52.0
978 10638 5.0
10638 978 5.0
978 10590 18.0
10590 978 18.0
10639 10640 2.0
10640 10639 2.0
10639 10777 52.0
10777 10639 52.0
10640 10641 16.0
10641 10640 16.0
10640 10778 52.0
10778 10640 52.0
10641 10642 16.0
10642 10641 16.0
10641 10779 52.0
10779 10641 52.0
10643 10798 55.0
10798 10643 55.0
2959 10799 55.0
10799 2959 55.0
2959 10643 3.0
10643 2959 3.0
3682 10541 30.0
10541 3682 30.0
330 10644 19.0
10644 330 19.0
330 10618 28.0
10618 330 28.0
10645 10646 13.0
10646 10645 13.0
10645 10711 22.0
10711 10645 22.0
10645 10667 25.0
10667 10645 25.0
10646 10647 2.0
10647 10646 2.0
2654 10648 39.0
10648 2654 39.0
2654 10712 22.0
10712 2654 22.0
2654 10647 18.0
10647 2654 18.0
2654 10583 21.0
10583 2654 21.0
10649 10650 6.0
10650 10649 6.0
10649 10762 38.0
10762 10649 38.0
10650 10651 2.0
10651 10650 2.0
2319 10652 2.0
10652 2319 2.0
2319 10655 3.0
10655 2319 3.0
2319 10651 52.0
10651 2319 52.0
2319 10555 31.0
10555 2319 31.0
10652 10653 22.0
10653 10652 22.0
10652 10655 1.0
10655 10652 1.0
10653 10656 1.0
10656 10653 1.0
460 10654 1.0
10654 460 1.0
460 10720 22.0
10720 460 22.0
460 10568 30.0
10568 460 30.0
10654 10668 4.0
10668 10654 4.0
10655 10656 22.0
10656 10655 22.0
2371 10657 19.0
10657 2371 19.0
2371 10715 28.0
10715 2371 28.0
2371 10656 7.0
10656 2371 7.0
2371 10598 19.0
10598 2371 19.0
10658 10717 21.0
10717 10658 21.0
3137 10659 29.0
10659 3137 29.0
3137 10718 21.0
10718 3137 21.0
3137 10658 13.0
10658 3137 13.0
3137 10601 19.0
10601 3137 19.0
10660 10661 6.0
10661 10660 6.0
10660 10681 8.0
10681 10660 8.0
10661 10662 28.0
10662 10661 28.0
10662 10683 8.0
10683 10662 8.0
4138 10684 8.0
10684 4138 8.0
4138 10662 3.0
10662 4138 3.0
10663 10664 29.0
10664 10663 29.0
10663 10723 20.0
10723 10663 20.0
882 10665 8.0
10665 882 8.0
882 10724 20.0
10724 882 20.0
882 10664 21.0
10664 882 21.0
882 10636 15.0
10636 882 15.0
10665 10775 45.0
10775 10665 45.0
10666 10716 18.0
10716 10666 18.0
2502 10667 40.0
10667 2502 40.0
2502 10728 22.0
10728 2502 22.0
2502 10666 3.0
10666 2502 3.0
2502 10581 27.0
10581 2502 27.0
3623 10757 31.0
10757 3623 31.0
3623 3682 49.0
3682 3623 49.0
10668 10669 39.0
10669 10668 39.0
10668 10721 18.0
10721 10668 18.0
591 10670 35.0
10670 591 35.0
591 10722 18.0
10722 591 18.0
591 10669 51.0
10669 591 51.0
10670 10671 3.0
10671 10670 3.0
10670 10743 24.0
10743 10670 24.0
10671 10744 24.0
10744 10671 24.0
309 10758 30.0
10758 309 30.0
309 330 29.0
330 309 29.0
10672 10755 32.0
10755 10672 32.0
4006 10673 23.0
10673 4006 23.0
4006 10678 3.0
10678 4006 3.0
4006 10672 30.0
10672 4006 30.0
4006 10635 11.0
10635 4006 11.0
10673 10679 3.0
10679 10673 3.0
10674 10675 3.0
10675 10674 3.0
10674 10697 6.0
10697 10674 6.0
10675 10685 2.0
10685 10675 2.0
1445 10676 22.0
10676 1445 22.0
1445 10686 2.0
10686 1445 2.0
1445 10675 40.0
10675 1445 40.0
1445 10625 15.0
10625 1445 15.0
10676 10677 19.0
10677 10676 19.0
10676 10687 2.0
10687 10676 2.0
10678 10679 23.0
10679 10678 23.0
10678 10765 29.0
10765 10678 29.0
10679 10680 16.0
10680 10679 16.0
10680 10681 35.0
10681 10680 35.0
10680 10748 22.0
10748 10680 22.0
10681 10682 3.0
10682 10681 3.0
10681 10749 22.0
10749 10681 22.0
10682 10750 22.0
10750 10682 22.0
4106 10683 28.0
10683 4106 28.0
4106 10751 22.0
10751 4106 22.0
4106 10682 3.0
10682 4106 3.0
4106 10661 8.0
10661 4106 8.0
10683 10684 3.0
10684 10683 3.0
10683 10752 22.0
10752 10683 22.0
10684 10691 4.0
10691 10684 4.0
10685 10686 40.0
10686 10685 40.0
10685 10698 4.0
10698 10685 4.0
10686 10687 22.0
10687 10686 22.0
1515 10688 28.0
10688 1515 28.0
1515 10687 19.0
10687 1515 19.0
1515 10677 2.0
10677 1515 2.0
10689 10770 31.0
10770 10689 31.0
1171 10725 12.0
10725 1171 12.0
1171 10689 43.0
10689 1171 43.0
1171 10575 38.0
10575 1171 38.0
1972 10690 62.0
10690 1972 62.0
1972 10849 58.0
10849 1972 58.0
1972 10613 24.0
10613 1972 24.0
10690 10759 27.0
10759 10690 27.0
10691 10692 9.0
10692 10691 9.0
10691 10753 18.0
10753 10691 18.0
10692 10693 38.0
10693 10692 38.0
10692 10730 14.0
10730 10692 14.0
10693 10699 2.0
10699 10693 2.0
4182 10694 14.0
10694 4182 14.0
4182 10700 2.0
10700 4182 2.0
4182 10693 3.0
10693 4182 3.0
10694 10695 37.0
10695 10694 37.0
10694 10701 2.0
10701 10694 2.0
10696 10707 24.0
10707 10696 24.0
1302 10697 38.0
10697 1302 38.0
1302 10708 2.0
10708 1302 2.0
1302 10696 18.0
10696 1302 18.0
1302 10578 41.0
10578 1302 41.0
10697 10698 3.0
10698 10697 3.0
10697 10709 2.0
10709 10697 2.0
10699 10700 3.0
10700 10699 3.0
10699 10731 12.0
10731 10699 12.0
10700 10701 14.0
10701 10700 14.0
10700 10732 12.0
10732 10700 12.0
10701 10702 15.0
10702 10701 15.0
10702 10733 12.0
10733 10702 12.0
4220 10703 2.0
10703 4220 2.0
4220 10734 12.0
10734 4220 12.0
4220 10702 22.0
10702 4220 22.0
4220 10695 2.0
10695 4220 2.0
10703 10704 20.0
10704 10703 20.0
10703 10735 12.0
10735 10703 12.0
10704 10705 2.0
10705 10704 2.0
10704 10736 12.0
10736 10704 12.0
10705 10706 26.0
10706 10705 26.0
10705 10737 12.0
10737 10705 12.0
10707 10708 40.0
10708 10707 40.0
10708 10709 38.0
10709 10708 38.0
10709 10710 1.0
10710 10709 1.0
1383 10710 2.0
10710 1383 2.0
1383 10698 2.0
10698 1383 2.0
3409 3462 60.0
3462 3409 60.0
10711 10712 33.0
10712 10711 33.0
10711 10729 6.0
10729 10711 6.0
2718 10713 2.0
10713 2718 2.0
2718 10835 41.0
10835 2718 41.0
2718 10712 39.0
10712 2718 39.0
2718 10648 22.0
10648 2718 22.0
10713 10714 6.0
10714 10713 6.0
10713 10836 41.0
10836 10713 41.0
10715 10817 36.0
10817 10715 36.0
2402 10716 58.0
10716 2402 58.0
2402 10818 36.0
10818 2402 36.0
2402 10715 12.0
10715 2402 12.0
2402 10657 21.0
10657 2402 21.0
10716 10727 4.0
10727 10716 4.0
10717 10718 13.0
10718 10717 13.0
3183 10719 28.0
10719 3183 28.0
3183 10802 29.0
10802 3183 29.0
3183 10718 29.0
10718 3183 29.0
3183 10659 21.0
10659 3183 21.0
10720 10721 1.0
10721 10720 1.0
10720 10791 28.0
10791 10720 28.0
10721 10792 28.0
10792 10721 28.0
513 10722 51.0
10722 513 51.0
513 10740 6.0
10740 513 6.0
513 10721 39.0
10721 513 39.0
513 10669 18.0
10669 513 18.0
10722 10742 6.0
10742 10722 6.0
10723 10747 29.0
10747 10723 29.0
854 10724 21.0
10724 854 21.0
854 10723 29.0
10723 854 29.0
854 10664 20.0
10664 854 20.0
10724 10774 25.0
10774 10724 25.0
10725 10726 8.0
10726 10725 8.0
10725 10771 19.0
10771 10725 19.0
1237 10726 32.0
10726 1237 32.0
1237 10707 7.0
10707 1237 7.0
4368 10547 59.0
10547 4368 59.0
1777 10843 42.0
10843 1777 42.0
1777 10540 60.0
10540 1777 60.0
10727 10728 3.0
10728 10727 3.0
10727 10819 32.0
10819 10727 32.0
2565 10729 19.0
10729 2565 19.0
2565 10820 32.0
10820 2565 32.0
2565 10728 40.0
10728 2565 40.0
2565 10667 22.0
10667 2565 22.0
10730 10731 38.0
10731 10730 38.0
10731 10732 3.0
10732 10731 3.0
10731 10754 4.0
10754 10731 4.0
10732 10733 29.0
10733 10732 29.0
10732 10809 28.0
10809 10732 28.0
10733 10734 22.0
10734 10733 22.0
10734 10735 2.0
10735 10734 2.0
10734 10810 28.0
10810 10734 28.0
10735 10736 20.0
10736 10735 20.0
10735 10811 28.0
10811 10735 28.0
10736 10737 2.0
10737 10736 2.0
10737 10738 13.0
10738 10737 13.0
10738 10739 8.0
10739 10738 8.0
10739 10877 50.0
10877 10739 50.0
4257 10878 50.0
10878 4257 50.0
4257 10739 5.0
10739 4257 5.0
4257 10706 12.0
10706 4257 12.0
10740 10741 18.0
10741 10740 18.0
10740 10812 28.0
10812 10740 28.0
10741 10742 33.0
10742 10741 33.0
10741 10813 28.0
10813 10741 28.0
10742 10743 35.0
10743 10742 35.0
10742 10814 28.0
10814 10742 28.0
10743 10744 3.0
10744 10743 3.0
10744 10745 39.0
10745 10744 39.0
10745 10793 22.0
10793 10745 22.0
712 10746 24.0
10746 712 24.0
712 10794 22.0
10794 712 22.0
712 10745 3.0
10745 712 3.0
10746 10747 15.0
10747 10746 15.0
10746 10795 22.0
10795 10746 22.0
10748 10749 35.0
10749 10748 35.0
10749 10750 3.0
10750 10749 3.0
10749 10766 7.0
10766 10749 7.0
10750 10751 3.0
10751 10750 3.0
10750 10767 7.0
10767 10750 7.0
10751 10752 28.0
10752 10751 28.0
10751 10768 7.0
10768 10751 7.0
10752 10753 3.0
10753 10752 3.0
10752 10806 24.0
10806 10752 24.0
4144 10754 38.0
10754 4144 38.0
4144 10807 24.0
10807 4144 24.0
4144 10753 9.0
10753 4144 9.0
4144 10730 4.0
10730 4144 4.0
10754 10808 24.0
10808 10754 24.0
3945 10755 8.0
10755 3945 8.0
3945 10763 4.0
10763 3945 4.0
3945 10634 39.0
10634 3945 39.0
10755 10764 4.0
10764 10755 4.0
10756 10757 14.0
10757 10756 14.0
10756 10805 19.0
10805 10756 19.0
3636 10757 9.0
10757 3636 9.0
294 10758 12.0
10758 294 12.0
294 10826 24.0
10826 294 24.0
294 10825 45.0
10825 294 45.0
294 309 42.0
309 294 42.0
352 10828 22.0
10828 352 22.0
352 10758 41.0
10758 352 41.0
352 10644 41.0
10644 352 41.0
10759 10760 37.0
10760 10759 37.0
10760 10761 17.0
10761 10760 17.0
10761 10762 16.0
10762 10761 16.0
10761 10772 8.0
10772 10761 8.0
2220 10773 8.0
10773 2220 8.0
2220 10762 8.0
10762 2220 8.0
2220 10651 38.0
10651 2220 38.0
10763 10764 8.0
10764 10763 8.0
10763 10889 47.0
10889 10763 47.0
10764 10765 34.0
10765 10764 34.0
4056 10766 35.0
10766 4056 35.0
4056 10765 39.0
10765 4056 39.0
4056 10748 7.0
10748 4056 7.0
10766 10767 3.0
10767 10766 3.0
10766 10850 36.0
10850 10766 36.0
10767 10768 3.0
10768 10767 3.0
10767 10850 33.0
10850 10767 33.0
10768 10851 33.0
10851 10768 33.0
3813 3837 69.0
3837 3813 69.0
10769 10770 17.0
10770 10769 17.0
10769 10780 9.0
10780 10769 9.0
10770 10771 43.0
10771 10770 43.0
1184 10788 7.0
10788 1184 7.0
1184 10771 8.0
10771 1184 8.0
1184 10726 19.0
10726 1184 19.0
1618 10797 8.0
10797 1618 8.0
1618 10630 50.0
10630 1618 50.0
2805 10837 20.0
10837 2805 20.0
2805 10623 52.0
10623 2805 52.0
2152 10772 17.0
10772 2152 17.0
2152 10759 45.0
10759 2152 45.0
2152 10760 8.0
10760 2152 8.0
10772 10773 24.0
10773 10772 24.0
10772 10908 43.0
10908 10772 43.0
10773 10880 53.0
10880 10773 53.0
10774 10775 8.0
10775 10774 8.0
10775 10776 43.0
10776 10775 43.0
10775 10781 1.0
10781 10775 1.0
10776 10777 4.0
10777 10776 4.0
10776 10782 1.0
10782 10776 1.0
10777 10778 2.0
10778 10777 2.0
10777 10783 1.0
10783 10777 1.0
10778 10779 16.0
10779 10778 16.0
10778 10784 1.0
10784 10778 1.0
10779 10785 1.0
10785 10779 1.0
1038 10780 20.0
10780 1038 20.0
1038 10786 1.0
10786 1038 1.0
1038 10779 16.0
10779 1038 16.0
1038 10642 52.0
10642 1038 52.0
10780 10787 1.0
10787 10780 1.0
10781 10782 43.0
10782 10781 43.0
10782 10783 4.0
10783 10782 4.0
10783 10784 2.0
10784 10783 2.0
10783 10803 5.0
10803 10783 5.0
10784 10785 16.0
10785 10784 16.0
10784 10804 5.0
10804 10784 5.0
10785 10786 16.0
10786 10785 16.0
10785 10903 38.0
10903 10785 38.0
10786 10787 20.0
10787 10786 20.0
10786 10821 10.0
10821 10786 10.0
1104 10788 51.0
10788 1104 51.0
1104 10787 20.0
10787 1104 20.0
1104 10770 7.0
10770 1104 7.0
10788 10922 52.0
10922 10788 52.0
10789 10790 8.0
10790 10789 8.0
10789 10830 9.0
10830 10789 9.0
10790 10831 9.0
10831 10790 9.0
440 10791 12.0
10791 440 12.0
440 10832 9.0
10832 440 9.0
440 10790 4.0
10790 440 4.0
440 10720 40.0
10720 440 40.0
10791 10792 1.0
10792 10791 1.0
10791 10859 22.0
10859 10791 22.0
10792 10860 22.0
10860 10792 22.0
10793 10794 3.0
10794 10793 3.0
10793 10815 6.0
10815 10793 6.0
10794 10795 24.0
10795 10794 24.0
10795 10796 11.0
10796 10795 11.0
10796 10934 48.0
10934 10796 48.0
770 10935 48.0
10935 770 48.0
770 10796 4.0
10796 770 4.0
770 10747 22.0
10747 770 22.0
1555 10797 41.0
10797 1555 41.0
1555 10688 41.0
10688 1555 41.0
10797 10838 13.0
10838 10797 13.0
10798 10799 3.0
10799 10798 3.0
10799 10800 47.0
10800 10799 47.0
10799 10816 6.0
10816 10799 6.0
10800 10801 18.0
10801 10800 18.0
10801 10824 8.0
10824 10801 8.0
3118 10802 42.0
10802 3118 42.0
3118 10801 23.0
10801 3118 23.0
3118 10717 29.0
10717 3118 29.0
10802 10839 30.0
10839 10802 30.0
903 10803 47.0
10803 903 47.0
903 10900 33.0
10900 903 33.0
903 10774 14.0
10774 903 14.0
903 10781 5.0
10781 903 5.0
10803 10804 2.0
10804 10803 2.0
10803 10902 33.0
10902 10803 33.0
3588 10805 9.0
10805 3588 9.0
3588 10919 38.0
10919 3588 38.0
3588 10756 28.0
10756 3588 28.0
10806 10807 12.0
10807 10806 12.0
10807 10808 38.0
10808 10807 38.0
10807 10853 16.0
10853 10807 16.0
10808 10809 3.0
10809 10808 3.0
10808 10854 16.0
10854 10808 16.0
4200 10810 22.0
10810 4200 22.0
4200 10872 22.0
10872 4200 22.0
4200 10809 29.0
10809 4200 29.0
4200 10733 28.0
10733 4200 28.0
10810 10811 2.0
10811 10810 2.0
10810 10873 22.0
10873 10810 22.0
10811 10874 22.0
10874 10811 22.0
10812 10813 18.0
10813 10812 18.0
10812 10863 17.0
10863 10812 17.0
10812 10861 20.0
10861 10812 20.0
10813 10814 33.0
10814 10813 33.0
654 10815 39.0
10815 654 39.0
654 10814 38.0
10814 654 38.0
654 10744 28.0
10744 654 28.0
1378 10879 21.0
10879 1378 21.0
1378 10710 41.0
10710 1378 41.0
2954 10816 3.0
10816 2954 3.0
2954 10823 5.0
10823 2954 5.0
2954 10798 6.0
10798 2954 6.0
10816 10823 2.0
10823 10816 2.0
3356 10942 50.0
10942 3356 50.0
10817 10818 12.0
10818 10817 12.0
10818 10819 58.0
10819 10818 58.0
10818 10855 14.0
10855 10818 14.0
10819 10820 43.0
10820 10819 43.0
2601 10833 3.0
10833 2601 3.0
2601 10820 19.0
10820 2601 19.0
2601 10729 32.0
10729 2601 32.0
10821 10822 17.0
10822 10821 17.0
10821 10904 33.0
10904 10821 33.0
10822 10905 28.0
10905 10822 28.0
1074 10969 60.0
10969 1074 60.0
1074 10822 3.0
10822 1074 3.0
1074 10787 10.0
10787 1074 10.0
3041 10824 18.0
10824 3041 18.0
3041 10972 61.0
10972 3041 61.0
3041 10823 47.0
10823 3041 47.0
3041 10800 8.0
10800 3041 8.0
10825 10826 21.0
10826 10825 21.0
10826 10827 28.0
10827 10826 28.0
10826 10840 5.0
10840 10826 5.0
10827 10828 23.0
10828 10827 23.0
10827 10845 9.0
10845 10827 9.0
10828 10829 18.0
10829 10828 18.0
10828 10846 9.0
10846 10828 9.0
399 10830 19.0
10830 399 19.0
399 10848 9.0
10848 399 9.0
399 10829 21.0
10829 399 21.0
399 10789 28.0
10789 399 28.0
10830 10831 8.0
10831 10830 8.0
10830 10856 13.0
10856 10830 13.0
10831 10832 4.0
10832 10831 4.0
10831 10857 13.0
10857 10831 13.0
10832 10858 13.0
10858 10832 13.0
10833 10834 18.0
10834 10833 18.0
10833 10867 14.0
10867 10833 14.0
10834 10835 54.0
10835 10834 54.0
10835 10836 2.0
10836 10835 2.0
10835 10970 58.0
10970 10835 58.0
2733 10837 40.0
10837 2733 40.0
2733 10884 22.0
10884 2733 22.0
2733 10836 6.0
10836 2733 6.0
2733 10714 41.0
10714 2733 41.0
4310 10886 23.0
10886 4310 23.0
4310 10885 25.0
10885 4310 25.0
10838 10920 29.0
10920 10838 29.0
1661 10841 4.0
10841 1661 4.0
1661 10838 19.0
10838 1661 19.0
3228 10940 40.0
10940 3228 40.0
3228 10839 11.0
10839 3228 11.0
3228 10719 42.0
10719 3228 42.0
272 10840 21.0
10840 272 21.0
272 10825 5.0
10825 272 5.0
10840 10844 4.0
10844 10840 4.0
10841 10842 50.0
10842 10841 50.0
10841 10868 8.0
10868 10841 8.0
10842 10843 13.0
10843 10842 13.0
1821 1874 32.0
1874 1821 32.0
1821 10843 28.0
10843 1821 28.0
10844 10845 28.0
10845 10844 28.0
10844 10906 46.0
10906 10844 46.0
10845 10846 23.0
10846 10845 23.0
10846 10847 17.0
10847 10846 17.0
10847 10907 19.0
10907 10847 19.0
378 10848 21.0
10848 378 21.0
378 10937 32.0
10937 378 32.0
378 10847 1.0
10847 378 1.0
378 10829 9.0
10829 378 9.0
10848 10856 23.0
10856 10848 23.0
1874 10849 63.0
10849 1874 63.0
1874 10915 23.0
10915 1874 23.0
10849 10882 14.0
10882 10849 14.0
10850 10851 3.0
10851 10850 3.0
10850 10890 15.0
10890 10850 15.0
10851 10852 15.0
10852 10851 15.0
10851 10891 15.0
10891 10851 15.0
10852 10892 15.0
10892 10852 15.0
4133 10853 12.0
10853 4133 12.0
4133 10869 6.0
10869 4133 6.0
4133 10852 13.0
10852 4133 13.0
4133 10806 16.0
10806 4133 16.0
10853 10854 38.0
10854 10853 38.0
10853 10870 6.0
10870 10853 6.0
10854 10871 6.0
10871 10854 6.0
2384 10855 12.0
10855 2384 12.0
2384 10865 3.0
10865 2384 3.0
2384 10864 6.0
10864 2384 6.0
2384 10817 14.0
10817 2384 14.0
10855 10866 3.0
10866 10855 3.0
10856 10857 8.0
10857 10856 8.0
10857 10858 4.0
10858 10857 4.0
10857 10938 28.0
10938 10857 28.0
10858 10859 12.0
10859 10858 12.0
10859 10860 1.0
10860 10859 1.0
486 10861 19.0
10861 486 19.0
486 10862 20.0
10862 486 20.0
486 10860 16.0
10860 486 16.0
10861 10862 1.0
10862 10861 1.0
10862 10863 4.0
10863 10862 4.0
540 10863 18.0
10863 540 18.0
540 10813 17.0
10813 540 17.0
10864 10865 3.0
10865 10864 3.0
10864 10881 6.0
10881 10864 6.0
10865 10866 12.0
10866 10865 12.0
2497 10867 62.0
10867 2497 62.0
2497 10866 58.0
10866 2497 58.0
2497 10819 17.0
10819 2497 17.0
10868 10921 28.0
10921 10868 28.0
1750 10868 50.0
10868 1750 50.0
1750 10842 8.0
10842 1750 8.0
10869 10870 12.0
10870 10869 12.0
10869 10893 9.0
10893 10869 9.0
10870 10871 38.0
10871 10870 38.0
10871 10872 32.0
10872 10871 32.0
10871 10894 9.0
10894 10871 9.0
10872 10873 22.0
10873 10872 22.0
10872 10895 9.0
10895 10872 9.0
10873 10874 2.0
10874 10873 2.0
10873 10897 9.0
10897 10873 9.0
10874 10875 5.0
10875 10874 5.0
10875 10876 7.0
10876 10875 7.0
10876 10898 9.0
10898 10876 9.0
4246 10877 8.0
10877 4246 8.0
4246 10899 9.0
