N 1024
M 10240
R 150
# u v length
289 353 108.0
353 289 108.0
289 305 107.0
305 289 107.0
289 297 106.0
297 289 106.0
289 293 102.0
293 289 102.0
289 291 102.0
291 289 102.0
289 290 101.0
290 289 101.0
290 802 103.0
802 290 103.0
290 418 102.0
418 290 102.0
290 354 108.0
354 290 108.0
290 306 109.0
306 290 109.0
290 298 108.0
298 290 108.0
290 294 100.0
294 290 100.0
290 292 101.0
292 290 101.0
291 803 102.0
803 291 102.0
291 419 108.0
419 291 108.0
291 355 105.0
355 291 105.0
291 307 104.0
307 291 104.0
291 299 109.0
299 291 109.0
291 295 103.0
295 291 103.0
291 292 106.0
292 291 106.0
292 804 108.0
804 292 108.0
292 420 110.0
420 292 110.0
292 356 110.0
356 292 110.0
292 308 109.0
308 292 109.0
292 300 108.0
300 292 108.0
292 296 107.0
296 292 107.0
293 805 109.0
805 293 109.0
293 421 106.0
421 293 106.0
293 357 108.0
357 293 108.0
293 309 104.0
309 293 104.0
293 301 106.0
301 293 106.0
293 295 104.0
295 293 104.0
293 294 108.0
294 293 108.0
294 806 105.0
806 294 105.0
294 422 107.0
422 294 107.0
294 358 108.0
358 294 108.0
294 310 106.0
310 294 106.0
294 302 103.0
302 294 103.0
294 296 106.0
296 294 106.0
295 807 105.0
807 295 105.0
295 423 109.0
423 295 109.0
295 359 104.0
359 295 104.0
295 311 102.0
311 295 102.0
295 303 105.0
303 295 105.0
295 296 100.0
296 295 100.0
296 808 107.0
808 296 107.0
296 424 101.0
424 296 101.0
296 360 106.0
360 296 106.0
296 312 107.0
312 296 107.0
296 304 107.0
304 296 107.0
297 809 108.0
809 297 108.0
297 425 107.0
425 297 107.0
297 361 110.0
361 297 110.0
297 313 103.0
313 297 103.0
297 301 108.0
301 297 108.0
297 299 100.0
299 297 100.0
297 298 100.0
298 297 100.0
298 810 100.0
810 298 100.0
298 426 110.0
426 298 110.0
298 362 102.0
362 298 102.0
298 314 108.0
314 298 108.0
298 302 102.0
302 298 102.0
298 300 103.0
300 298 103.0
299 811 108.0
811 299 108.0
299 427 103.0
427 299 103.0
299 363 105.0
363 299 105.0
299 315 110.0
315 299 110.0
299 303 110.0
303 299 110.0
299 300 109.0
300 299 109.0
300 812 102.0
812 300 102.0
300 428 108.0
428 300 108.0
300 364 107.0
364 300 107.0
300 316 105.0
316 300 105.0
300 304 105.0
304 300 105.0
301 813 102.0
813 301 102.0
301 429 105.0
429 301 105.0
301 365 109.0
365 301 109.0
301 317 109.0
317 301 109.0
301 303 110.0
303 301 110.0
301 302 110.0
302 301 110.0
302 814 110.0
814 302 110.0
302 430 101.0
430 302 101.0
302 366 102.0
366 302 102.0
302 318 104.0
318 302 104.0
302 304 108.0
304 302 108.0
303 815 108.0
815 303 108.0
303 431 108.0
431 303 108.0
303 367 104.0
367 303 104.0
303 319 104.0
319 303 104.0
303 304 106.0
304 303 106.0
304 816 107.0
816 304 107.0
304 432 108.0
432 304 108.0
304 368 109.0
368 304 109.0
304 320 102.0
320 304 102.0
305 817 108.0
817 305 108.0
305 433 101.0
433 305 101.0
305 369 101.0
369 305 101.0
305 313 108.0
313 305 108.0
305 309 110.0
309 305 110.0
305 307 100.0
307 305 100.0
305 306 104.0
306 305 104.0
306 818 109.0
818 306 109.0
306 434 106.0
434 306 106.0
306 370 110.0
370 306 110.0
306 314 104.0
314 306 104.0
306 310 110.0
310 306 110.0
306 308 108.0
308 306 108.0
307 819 104.0
819 307 104.0
307 435 102.0
435 307 102.0
307 371 109.0
371 307 109.0
307 315 100.0
315 307 100.0
307 311 102.0
311 307 102.0
307 308 101.0
308 307 101.0
308 820 109.0
820 308 109.0
308 436 100.0
436 308 100.0
308 372 110.0
372 308 110.0
308 316 109.0
316 308 109.0
308 312 109.0
312 308 109.0
309 821 105.0
821 309 105.0
309 437 108.0
437 309 108.0
309 373 110.0
373 309 110.0
309 317 104.0
317 309 104.0
309 311 102.0
311 309 102.0
309 310 104.0
310 309 104.0
310 822 101.0
822 310 101.0
310 438 103.0
438 310 103.0
310 374 101.0
374 310 101.0
310 318 102.0
318 310 102.0
310 312 104.0
312 310 104.0
311 823 109.0
823 311 109.0
311 439 109.0
439 311 109.0
311 375 110.0
375 311 110.0
311 319 108.0
319 311 108.0
311 312 104.0
312 311 104.0
312 824 108.0
824 312 108.0
312 440 107.0
440 312 107.0
312 376 105.0
376 312 105.0
312 320 104.0
320 312 104.0
313 825 106.0
825 313 106.0
313 441 106.0
441 313 106.0
313 377 107.0
377 313 107.0
313 317 110.0
317 313 110.0
313 315 108.0
315 313 108.0
313 314 100.0
314 313 100.0
314 826 106.0
826 314 106.0
314 442 101.0
442 314 101.0
314 378 109.0
378 314 109.0
314 318 107.0
318 314 107.0
314 316 103.0
316 314 103.0
315 827 102.0
827 315 102.0
315 443 104.0
443 315 104.0
315 379 107.0
379 315 107.0
315 319 102.0
319 315 102.0
315 316 101.0
316 315 101.0
316 828 107.0
828 316 107.0
316 444 106.0
444 316 106.0
316 380 107.0
380 316 107.0
316 320 100.0
320 316 100.0
317 829 109.0
829 317 109.0
317 445 102.0
445 317 102.0
317 381 102.0
381 317 102.0
317 319 108.0
319 317 108.0
317 318 108.0
318 317 108.0
318 830 110.0
830 318 110.0
318 446 107.0
446 318 107.0
318 382 108.0
382 318 108.0
318 320 102.0
320 318 102.0
319 831 102.0
831 319 102.0
319 447 100.0
447 319 100.0
319 383 109.0
383 319 109.0
319 320 108.0
320 319 108.0
320 832 102.0
832 320 102.0
320 448 104.0
448 320 104.0
320 384 102.0
384 320 102.0
321 833 107.0
833 321 107.0
321 449 109.0
449 321 109.0
321 353 100.0
353 321 100.0
321 337 106.0
337 321 106.0
321 329 106.0
329 321 106.0
321 325 105.0
325 321 105.0
321 323 101.0
323 321 101.0
321 322 107.0
322 321 107.0
322 834 100.0
834 322 100.0
322 450 104.0
450 322 104.0
322 354 105.0
354 322 105.0
322 338 101.0
338 322 101.0
322 330 107.0
330 322 107.0
322 326 104.0
326 322 104.0
322 324 100.0
324 322 100.0
323 835 102.0
835 323 102.0
323 451 103.0
451 323 103.0
323 355 106.0
355 323 106.0
323 339 104.0
339 323 104.0
323 331 105.0
331 323 105.0
323 327 108.0
327 323 108.0
323 324 100.0
324 323 100.0
324 836 108.0
836 324 108.0
324 452 100.0
452 324 100.0
324 356 102.0
356 324 102.0
324 340 105.0
340 324 105.0
324 332 109.0
332 324 109.0
324 328 103.0
328 324 103.0
325 837 104.0
837 325 104.0
325 453 109.0
453 325 109.0
325 357 108.0
357 325 108.0
325 341 103.0
341 325 103.0
325 333 108.0
333 325 108.0
325 327 107.0
327 325 107.0
325 326 109.0
326 325 109.0
326 838 109.0
838 326 109.0
326 454 104.0
454 326 104.0
326 358 102.0
358 326 102.0
326 342 106.0
342 326 106.0
326 334 105.0
334 326 105.0
326 328 103.0
328 326 103.0
327 839 107.0
839 327 107.0
327 455 110.0
455 327 110.0
327 359 102.0
359 327 102.0
327 343 101.0
343 327 101.0
327 335 102.0
335 327 102.0
327 328 108.0
328 327 108.0
328 840 109.0
840 328 109.0
328 456 104.0
456 328 104.0
328 360 109.0
360 328 109.0
328 344 106.0
344 328 106.0
328 336 100.0
336 328 100.0
329 841 108.0
841 329 108.0
329 457 105.0
457 329 105.0
329 361 110.0
361 329 110.0
329 345 103.0
345 329 103.0
329 333 108.0
333 329 108.0
329 331 101.0
331 329 101.0
329 330 109.0
330 329 109.0
330 842 103.0
842 330 103.0
330 458 107.0
458 330 107.0
330 362 101.0
362 330 101.0
330 346 103.0
346 330 103.0
330 334 109.0
334 330 109.0
330 332 100.0
332 330 100.0
331 843 106.0
843 331 106.0
331 459 110.0
459 331 110.0
331 363 109.0
363 331 109.0
331 347 106.0
347 331 106.0
331 335 102.0
335 331 102.0
331 332 100.0
332 331 100.0
332 844 106.0
844 332 106.0
332 460 107.0
460 332 107.0
332 364 101.0
364 332 101.0
332 348 100.0
348 332 100.0
332 336 103.0
336 332 103.0
333 845 106.0
845 333 106.0
333 461 104.0
461 333 104.0
333 365 102.0
365 333 102.0
333 349 100.0
349 333 100.0
333 335 108.0
335 333 108.0
333 334 100.0
334 333 100.0
334 846 103.0
846 334 103.0
334 462 108.0
462 334 108.0
334 366 104.0
366 334 104.0
334 350 103.0
350 334 103.0
334 336 103.0
336 334 103.0
335 847 110.0
847 335 110.0
335 463 106.0
463 335 106.0
335 367 107.0
367 335 107.0
335 351 103.0
351 335 103.0
335 336 101.0
336 335 101.0
336 848 105.0
848 336 105.0
336 464 106.0
464 336 106.0
336 368 107.0
368 336 107.0
336 352 107.0
352 336 107.0
337 849 108.0
849 337 108.0
337 465 105.0
465 337 105.0
337 369 108.0
369 337 108.0
337 345 101.0
345 337 101.0
337 341 103.0
341 337 103.0
337 339 100.0
339 337 100.0
337 338 104.0
338 337 104.0
338 850 108.0
850 338 108.0
338 466 110.0
466 338 110.0
338 370 106.0
370 338 106.0
338 346 106.0
346 338 106.0
338 342 106.0
342 338 106.0
338 340 110.0
340 338 110.0
339 851 108.0
851 339 108.0
339 467 101.0
467 339 101.0
339 371 105.0
371 339 105.0
339 347 104.0
347 339 104.0
339 343 105.0
343 339 105.0
339 340 105.0
340 339 105.0
340 852 106.0
852 340 106.0
340 468 101.0
468 340 101.0
340 372 107.0
372 340 107.0
340 348 105.0
348 340 105.0
340 344 103.0
344 340 103.0
341 853 106.0
853 341 106.0
341 469 100.0
469 341 100.0
341 373 109.0
373 341 109.0
341 349 108.0
349 341 108.0
341 343 105.0
343 341 105.0
341 342 104.0
342 341 104.0
342 854 105.0
854 342 105.0
342 470 101.0
470 342 101.0
342 374 107.0
374 342 107.0
342 350 100.0
350 342 100.0
342 344 107.0
344 342 107.0
343 855 101.0
855 343 101.0
343 471 102.0
471 343 102.0
343 375 110.0
375 343 110.0
343 351 108.0
351 343 108.0
343 344 109.0
344 343 109.0
344 856 103.0
856 344 103.0
344 472 103.0
472 344 103.0
344 376 107.0
376 344 107.0
344 352 109.0
352 344 109.0
345 857 104.0
857 345 104.0
345 473 104.0
473 345 104.0
345 377 104.0
377 345 104.0
345 349 100.0
349 345 100.0
345 347 104.0
347 345 104.0
345 346 107.0
346 345 107.0
346 858 105.0
858 346 105.0
346 474 102.0
474 346 102.0
346 378 108.0
378 346 108.0
346 350 107.0
350 346 107.0
346 348 105.0
348 346 105.0
347 859 104.0
859 347 104.0
347 475 105.0
475 347 105.0
347 379 101.0
379 347 101.0
347 351 104.0
351 347 104.0
347 348 108.0
348 347 108.0
348 860 100.0
860 348 100.0
348 476 105.0
476 348 105.0
348 380 101.0
380 348 101.0
348 352 108.0
352 348 108.0
349 861 106.0
861 349 106.0
349 477 106.0
477 349 106.0
349 381 105.0
381 349 105.0
349 351 107.0
351 349 107.0
349 350 105.0
350 349 105.0
350 862 107.0
862 350 107.0
350 478 110.0
478 350 110.0
350 382 107.0
382 350 107.0
350 352 110.0
352 350 110.0
351 863 104.0
863 351 104.0
351 479 106.0
479 351 106.0
351 383 102.0
383 351 102.0
351 352 105.0
352 351 105.0
352 864 103.0
864 352 103.0
352 480 107.0
480 352 107.0
352 384 107.0
384 352 107.0
353 865 109.0
865 353 109.0
353 481 105.0
481 353 105.0
353 369 108.0
369 353 108.0
353 361 101.0
361 353 101.0
353 357 104.0
357 353 104.0
353 355 102.0
355 353 102.0
353 354 100.0
354 353 100.0
354 866 105.0
866 354 105.0
354 482 109.0
482 354 109.0
354 370 103.0
370 354 103.0
354 362 105.0
362 354 105.0
354 358 107.0
358 354 107.0
354 356 102.0
356 354 102.0
355 867 106.0
867 355 106.0
355 483 103.0
483 355 103.0
355 371 109.0
371 355 109.0
355 363 104.0
363 355 104.0
355 359 100.0
359 355 100.0
355 356 109.0
356 355 109.0
356 868 101.0
868 356 101.0
356 484 110.0
484 356 110.0
356 372 109.0
372 356 109.0
356 364 109.0
364 356 109.0
356 360 100.0
360 356 100.0
357 869 110.0
869 357 110.0
357 485 103.0
485 357 103.0
357 373 108.0
373 357 108.0
357 365 101.0
365 357 101.0
357 359 109.0
359 357 109.0
357 358 108.0
358 357 108.0
358 870 100.0
870 358 100.0
358 486 108.0
486 358 108.0
358 374 106.0
374 358 106.0
358 366 100.0
366 358 100.0
358 360 106.0
360 358 106.0
359 871 106.0
871 359 106.0
359 487 100.0
487 359 100.0
359 375 103.0
375 359 103.0
359 367 106.0
367 359 106.0
359 360 103.0
360 359 103.0
360 872 107.0
872 360 107.0
360 488 108.0
488 360 108.0
360 376 108.0
376 360 108.0
360 368 108.0
368 360 108.0
361 873 107.0
873 361 107.0
361 489 101.0
489 361 101.0
361 377 108.0
377 361 108.0
361 365 103.0
365 361 103.0
361 363 100.0
363 361 100.0
361 362 101.0
362 361 101.0
362 874 106.0
874 362 106.0
362 490 109.0
490 362 109.0
362 378 102.0
378 362 102.0
362 366 106.0
366 362 106.0
362 364 102.0
364 362 102.0
363 875 109.0
875 363 109.0
363 491 100.0
491 363 100.0
363 379 104.0
379 363 104.0
363 367 106.0
367 363 106.0
363 364 108.0
364 363 108.0
364 876 104.0
876 364 104.0
364 492 107.0
492 364 107.0
364 380 108.0
380 364 108.0
364 368 100.0
368 364 100.0
365 877 110.0
877 365 110.0
365 493 106.0
493 365 106.0
365 381 110.0
381 365 110.0
365 367 103.0
367 365 103.0
365 366 109.0
366 365 109.0
366 878 102.0
878 366 102.0
366 494 105.0
494 366 105.0
366 382 101.0
382 366 101.0
366 368 109.0
368 366 109.0
367 879 107.0
879 367 107.0
367 495 100.0
495 367 100.0
367 383 100.0
383 367 100.0
367 368 108.0
368 367 108.0
368 880 102.0
880 368 102.0
368 496 100.0
496 368 100.0
368 384 102.0
384 368 102.0
369 881 107.0
881 369 107.0
369 497 102.0
497 369 102.0
369 377 107.0
377 369 107.0
369 373 103.0
373 369 103.0
369 371 103.0
371 369 103.0
369 370 103.0
370 369 103.0
370 882 100.0
882 370 100.0
370 498 110.0
498 370 110.0
370 378 102.0
378 370 102.0
370 374 107.0
374 370 107.0
370 372 102.0
372 370 102.0
371 883 110.0
883 371 110.0
371 499 100.0
499 371 100.0
371 379 108.0
379 371 108.0
371 375 103.0
375 371 103.0
371 372 107.0
372 371 107.0
372 884 104.0
884 372 104.0
372 500 101.0
500 372 101.0
372 380 108.0
380 372 108.0
372 376 102.0
376 372 102.0
373 885 105.0
885 373 105.0
373 501 100.0
501 373 100.0
373 381 103.0
381 373 103.0
373 375 105.0
375 373 105.0
373 374 110.0
374 373 110.0
374 886 110.0
886 374 110.0
374 502 106.0
502 374 106.0
374 382 109.0
382 374 109.0
374 376 103.0
376 374 103.0
375 887 109.0
887 375 109.0
375 503 100.0
503 375 100.0
375 383 102.0
383 375 102.0
375 376 103.0
376 375 103.0
376 888 102.0
888 376 102.0
376 504 105.0
504 376 105.0
376 384 108.0
384 376 108.0
377 889 102.0
889 377 102.0
377 505 105.0
505 377 105.0
377 381 102.0
381 377 102.0
377 379 102.0
379 377 102.0
377 378 107.0
378 377 107.0
378 890 109.0
890 378 109.0
378 506 105.0
506 378 105.0
378 382 103.0
382 378 103.0
378 380 101.0
380 378 101.0
379 891 103.0
891 379 103.0
379 507 102.0
507 379 102.0
379 383 107.0
383 379 107.0
379 380 100.0
380 379 100.0
380 892 100.0
892 380 100.0
380 508 103.0
508 380 103.0
380 384 102.0
384 380 102.0
381 893 103.0
893 381 103.0
381 509 106.0
509 381 106.0
381 383 104.0
383 381 104.0
381 382 103.0
382 381 103.0
382 894 109.0
894 382 109.0
382 510 103.0
510 382 103.0
382 384 110.0
384 382 110.0
383 895 103.0
895 383 103.0
383 511 108.0
511 383 108.0
383 384 107.0
384 383 107.0
384 896 108.0
896 384 108.0
384 512 110.0
512 384 110.0
385 897 105.0
897 385 105.0
385 449 108.0
449 385 108.0
385 417 108.0
417 385 108.0
385 401 103.0
401 385 103.0
385 393 106.0
393 385 106.0
385 389 103.0
389 385 103.0
385 387 101.0
387 385 101.0
385 386 100.0
386 385 100.0
386 898 107.0
898 386 107.0
386 450 102.0
450 386 102.0
386 418 104.0
418 386 104.0
386 402 105.0
402 386 105.0
386 394 103.0
394 386 103.0
386 390 105.0
390 386 105.0
386 388 110.0
388 386 110.0
387 899 106.0
899 387 106.0
387 451 100.0
451 387 100.0
387 419 110.0
419 387 110.0
387 403 105.0
403 387 105.0
387 395 107.0
395 387 107.0
387 391 106.0
391 387 106.0
387 388 102.0
388 387 102.0
388 900 103.0
900 388 103.0
388 452 101.0
452 388 101.0
388 420 104.0
420 388 104.0
388 404 110.0
404 388 110.0
388 396 101.0
396 388 101.0
388 392 104.0
392 388 104.0
389 901 109.0
901 389 109.0
389 453 102.0
453 389 102.0
389 421 108.0
421 389 108.0
389 405 108.0
405 389 108.0
389 397 109.0
397 389 109.0
389 391 109.0
391 389 109.0
389 390 103.0
390 389 103.0
390 902 106.0
902 390 106.0
390 454 106.0
454 390 106.0
390 422 100.0
422 390 100.0
390 406 108.0
406 390 108.0
390 398 101.0
398 390 101.0
390 392 104.0
392 390 104.0
391 903 108.0
903 391 108.0
391 455 103.0
455 391 103.0
391 423 107.0
423 391 107.0
391 407 105.0
407 391 105.0
391 399 105.0
399 391 105.0
391 392 109.0
392 391 109.0
392 904 101.0
904 392 101.0
392 456 104.0
456 392 104.0
392 424 102.0
424 392 102.0
392 408 104.0
408 392 104.0
392 400 105.0
400 392 105.0
393 905 110.0
905 393 110.0
393 457 110.0
457 393 110.0
393 425 105.0
425 393 105.0
393 409 101.0
409 393 101.0
393 397 107.0
397 393 107.0
393 395 105.0
395 393 105.0
393 394 109.0
394 393 109.0
394 906 106.0
906 394 106.0
394 458 104.0
458 394 104.0
394 426 108.0
426 394 108.0
394 410 110.0
410 394 110.0
394 398 103.0
398 394 103.0
394 396 104.0
396 394 104.0
395 907 110.0
907 395 110.0
395 459 109.0
459 395 109.0
395 427 101.0
427 395 101.0
395 411 101.0
411 395 101.0
395 399 101.0
399 395 101.0
395 396 108.0
396 395 108.0
396 908 108.0
908 396 108.0
396 460 108.0
460 396 108.0
396 428 104.0
428 396 104.0
396 412 103.0
412 396 103.0
396 400 101.0
400 396 101.0
397 909 102.0
909 397 102.0
397 461 101.0
461 397 101.0
397 429 100.0
429 397 100.0
397 413 101.0
413 397 101.0
397 399 107.0
399 397 107.0
397 398 107.0
398 397 107.0
398 910 100.0
910 398 100.0
398 462 106.0
462 398 106.0
398 430 110.0
430 398 110.0
398 414 106.0
414 398 106.0
398 400 106.0
400 398 106.0
399 911 110.0
911 399 110.0
399 463 106.0
463 399 106.0
399 431 100.0
431 399 100.0
399 415 102.0
415 399 102.0
399 400 104.0
400 399 104.0
400 912 102.0
912 400 102.0
400 464 102.0
464 400 102.0
400 432 108.0
432 400 108.0
400 416 110.0
416 400 110.0
401 913 103.0
913 401 103.0
401 465 101.0
465 401 101.0
401 433 100.0
433 401 100.0
401 409 107.0
409 401 107.0
401 405 106.0
405 401 106.0
401 403 107.0
403 401 107.0
401 402 105.0
402 401 105.0
402 914 103.0
914 402 103.0
402 466 110.0
466 402 110.0
402 434 109.0
434 402 109.0
402 410 100.0
410 402 100.0
402 406 101.0
406 402 101.0
402 404 109.0
404 402 109.0
403 915 105.0
915 403 105.0
403 467 110.0
467 403 110.0
403 435 101.0
435 403 101.0
403 411 106.0
411 403 106.0
403 407 101.0
407 403 101.0
403 404 104.0
404 403 104.0
404 916 101.0
916 404 101.0
404 468 104.0
468 404 104.0
404 436 101.0
436 404 101.0
404 412 107.0
412 404 107.0
404 408 104.0
408 404 104.0
405 917 107.0
917 405 107.0
405 469 102.0
469 405 102.0
405 437 105.0
437 405 105.0
405 413 106.0
413 405 106.0
405 407 108.0
407 405 108.0
405 406 102.0
406 405 102.0
406 918 102.0
918 406 102.0
406 470 101.0
470 406 101.0
406 438 106.0
438 406 106.0
406 414 106.0
414 406 106.0
406 408 105.0
408 406 105.0
407 919 101.0
919 407 101.0
407 471 100.0
471 407 100.0
407 439 103.0
439 407 103.0
407 415 108.0
415 407 108.0
407 408 110.0
408 407 110.0
408 920 104.0
920 408 104.0
408 472 110.0
472 408 110.0
408 440 102.0
440 408 102.0
408 416 102.0
416 408 102.0
409 921 104.0
921 409 104.0
409 473 108.0
473 409 108.0
409 441 101.0
441 409 101.0
409 413 106.0
413 409 106.0
409 411 106.0
411 409 106.0
409 410 108.0
410 409 108.0
410 922 107.0
922 410 107.0
410 474 105.0
474 410 105.0
410 442 109.0
442 410 109.0
410 414 107.0
414 410 107.0
410 412 106.0
412 410 106.0
411 923 104.0
923 411 104.0
411 475 108.0
475 411 108.0
411 443 102.0
443 411 102.0
411 415 101.0
415 411 101.0
411 412 106.0
412 411 106.0
412 924 106.0
924 412 106.0
412 476 107.0
476 412 107.0
412 444 106.0
444 412 106.0
412 416 102.0
416 412 102.0
413 925 108.0
925 413 108.0
413 477 101.0
477 413 101.0
413 445 104.0
445 413 104.0
413 415 100.0
415 413 100.0
413 414 101.0
414 413 101.0
414 926 100.0
926 414 100.0
414 478 101.0
478 414 101.0
414 446 108.0
446 414 108.0
414 416 103.0
416 414 103.0
415 927 103.0
927 415 103.0
415 479 109.0
479 415 109.0
415 447 102.0
447 415 102.0
415 416 101.0
416 415 101.0
416 928 105.0
928 416 105.0
416 480 102.0
480 416 102.0
416 448 103.0
448 416 103.0
417 929 103.0
929 417 103.0
417 481 101.0
481 417 101.0
417 433 105.0
433 417 105.0
417 425 101.0
425 417 101.0
417 421 110.0
421 417 110.0
417 419 109.0
419 417 109.0
417 418 109.0
418 417 109.0
418 930 107.0
930 418 107.0
418 482 103.0
482 418 103.0
418 434 102.0
434 418 102.0
418 426 107.0
426 418 107.0
418 422 101.0
422 418 101.0
418 420 102.0
420 418 102.0
419 931 107.0
931 419 107.0
419 483 101.0
483 419 101.0
419 435 100.0
435 419 100.0
419 427 100.0
427 419 100.0
419 423 101.0
423 419 101.0
419 420 102.0
420 419 102.0
420 932 102.0
932 420 102.0
420 484 109.0
484 420 109.0
420 436 109.0
436 420 109.0
420 428 103.0
428 420 103.0
420 424 104.0
424 420 104.0
421 933 105.0
933 421 105.0
421 485 102.0
485 421 102.0
421 437 107.0
437 421 107.0
421 429 107.0
429 421 107.0
421 423 100.0
423 421 100.0
421 422 108.0
422 421 108.0
422 934 102.0
934 422 102.0
422 486 100.0
486 422 100.0
422 438 109.0
438 422 109.0
422 430 102.0
430 422 102.0
422 424 107.0
424 422 107.0
423 935 102.0
935 423 102.0
423 487 100.0
487 423 100.0
423 439 109.0
439 423 109.0
423 431 107.0
431 423 107.0
423 424 100.0
424 423 100.0
424 936 106.0
936 424 106.0
424 488 110.0
488 424 110.0
424 440 110.0
440 424 110.0
424 432 109.0
432 424 109.0
425 937 103.0
937 425 103.0
425 489 103.0
489 425 103.0
425 441 105.0
441 425 105.0
425 429 101.0
429 425 101.0
425 427 110.0
427 425 110.0
425 426 101.0
426 425 101.0
426 938 107.0
938 426 107.0
426 490 110.0
490 426 110.0
426 442 101.0
442 426 101.0
426 430 107.0
430 426 107.0
426 428 107.0
428 426 107.0
427 939 110.0
939 427 110.0
427 491 100.0
491 427 100.0
427 443 108.0
443 427 108.0
427 431 102.0
431 427 102.0
427 428 104.0
428 427 104.0
428 940 105.0
940 428 105.0
428 492 101.0
492 428 101.0
428 444 105.0
444 428 105.0
428 432 103.0
432 428 103.0
429 941 104.0
941 429 104.0
429 493 104.0
493 429 104.0
429 445 106.0
445 429 106.0
429 431 107.0
431 429 107.0
429 430 110.0
430 429 110.0
430 942 108.0
942 430 108.0
430 494 100.0
494 430 100.0
430 446 109.0
446 430 109.0
430 432 105.0
432 430 105.0
431 943 104.0
943 431 104.0
431 495 104.0
495 431 104.0
431 447 107.0
447 431 107.0
431 432 105.0
432 431 105.0
432 944 106.0
944 432 106.0
432 496 104.0
496 432 104.0
432 448 105.0
448 432 105.0
433 945 110.0
945 433 110.0
433 497 108.0
497 433 108.0
433 441 108.0
441 433 108.0
433 437 102.0
437 433 102.0
433 435 108.0
435 433 108.0
433 434 100.0
434 433 100.0
434 946 107.0
946 434 107.0
434 498 106.0
498 434 106.0
434 442 109.0
442 434 109.0
434 438 103.0
438 434 103.0
434 436 100.0
436 434 100.0
435 947 101.0
947 435 101.0
435 499 105.0
499 435 105.0
435 443 107.0
443 435 107.0
435 439 100.0
439 435 100.0
435 436 108.0
436 435 108.0
436 948 106.0
948 436 106.0
436 500 100.0
500 436 100.0
436 444 106.0
444 436 106.0
436 440 107.0
440 436 107.0
437 949 105.0
949 437 105.0
437 501 110.0
501 437 110.0
437 445 108.0
445 437 108.0
437 439 106.0
439 437 106.0
437 438 108.0
438 437 108.0
438 950 100.0
950 438 100.0
438 502 103.0
502 438 103.0
438 446 105.0
446 438 105.0
438 440 110.0
440 438 110.0
439 951 104.0
951 439 104.0
439 503 101.0
503 439 101.0
439 447 102.0
447 439 102.0
439 440 104.0
440 439 104.0
440 952 109.0
952 440 109.0
440 504 106.0
504 440 106.0
440 448 102.0
448 440 102.0
441 953 106.0
953 441 106.0
441 505 108.0
505 441 108.0
441 445 100.0
445 441 100.0
441 443 105.0
443 441 105.0
441 442 108.0
442 441 108.0
442 954 104.0
954 442 104.0
442 506 104.0
506 442 104.0
442 446 103.0
446 442 103.0
442 444 103.0
444 442 103.0
443 955 110.0
955 443 110.0
443 507 103.0
507 443 103.0
443 447 105.0
447 443 105.0
443 444 106.0
444 443 106.0
444 956 101.0
956 444 101.0
444 508 102.0
508 444 102.0
444 448 110.0
448 444 110.0
445 957 110.0
957 445 110.0
445 509 105.0
509 445 105.0
445 447 109.0
447 445 109.0
445 446 105.0
446 445 105.0
446 958 100.0
958 446 100.0
446 510 103.0
510 446 103.0
446 448 110.0
448 446 110.0
447 959 109.0
959 447 109.0
447 511 100.0
511 447 100.0
447 448 100.0
448 447 100.0
448 960 100.0
960 448 100.0
448 512 109.0
512 448 109.0
449 961 101.0
961 449 101.0
449 481 105.0
481 449 105.0
449 465 110.0
465 449 110.0
449 457 103.0
457 449 103.0
449 453 103.0
453 449 103.0
449 451 104.0
451 449 104.0
449 450 101.0
450 449 101.0
450 962 110.0
962 450 110.0
450 482 104.0
482 450 104.0
450 466 107.0
466 450 107.0
450 458 104.0
458 450 104.0
450 454 106.0
454 450 106.0
450 452 110.0
452 450 110.0
451 963 105.0
963 451 105.0
451 483 105.0
483 451 105.0
451 467 104.0
467 451 104.0
451 459 107.0
459 451 107.0
451 455 105.0
455 451 105.0
451 452 104.0
452 451 104.0
452 964 100.0
964 452 100.0
452 484 108.0
484 452 108.0
452 468 101.0
468 452 101.0
452 460 110.0
460 452 110.0
452 456 106.0
456 452 106.0
453 965 107.0
965 453 107.0
453 485 107.0
485 453 107.0
453 469 101.0
469 453 101.0
453 461 108.0
461 453 108.0
453 455 100.0
455 453 100.0
453 454 106.0
454 453 106.0
454 966 105.0
966 454 105.0
454 486 101.0
486 454 101.0
454 470 104.0
470 454 104.0
454 462 108.0
462 454 108.0
454 456 107.0
456 454 107.0
455 967 107.0
967 455 107.0
455 487 101.0
487 455 101.0
455 471 108.0
471 455 108.0
455 463 106.0
463 455 106.0
455 456 110.0
456 455 110.0
456 968 102.0
968 456 102.0
456 488 100.0
488 456 100.0
456 472 106.0
472 456 106.0
456 464 103.0
464 456 103.0
457 969 110.0
969 457 110.0
457 489 101.0
489 457 101.0
457 473 108.0
473 457 108.0
457 461 102.0
461 457 102.0
457 459 109.0
459 457 109.0
457 458 106.0
458 457 106.0
458 970 100.0
970 458 100.0
458 490 105.0
490 458 105.0
458 474 110.0
474 458 110.0
458 462 107.0
462 458 107.0
458 460 101.0
460 458 101.0
459 971 108.0
971 459 108.0
459 491 105.0
491 459 105.0
459 475 100.0
475 459 100.0
459 463 102.0
463 459 102.0
459 460 100.0
