N 3716
M 13500
R 500
# u v length
1178 1228 72.0
1228 1178 72.0
1178 1657 72.0
1657 1178 72.0
1179 2787 22.0
2787 1179 22.0
1179 1505 34.0
1505 1179 34.0
1179 1589 98.0
1589 1179 98.0
1180 2246 10.0
2246 1180 10.0
1180 3534 64.0
3534 1180 64.0
1181 2812 156.0
2812 1181 156.0
1181 3484 128.0
3484 1181 128.0
1182 1864 6.0
1864 1182 6.0
1182 2590 24.0
2590 1182 24.0
1182 3700 88.0
3700 1182 88.0
1182 3123 60.0
3123 1182 60.0
1183 1227 140.0
1227 1183 140.0
1184 3176 36.0
3176 1184 36.0
1184 3515 24.0
3515 1184 24.0
1185 2967 60.0
2967 1185 60.0
1185 2030 2.0
2030 1185 2.0
1185 1998 50.0
1998 1185 50.0
1187 2121 56.0
2121 1187 56.0
1187 3322 24.0
3322 1187 24.0
1187 2957 4.0
2957 1187 4.0
1188 3092 42.0
3092 1188 42.0
1188 1789 66.0
1789 1188 66.0
1188 2325 60.0
2325 1188 60.0
1189 3593 94.0
3593 1189 94.0
1189 2163 104.0
2163 1189 104.0
1189 2269 98.0
2269 1189 98.0
1189 2203 34.0
2203 1189 34.0
1190 3167 106.0
3167 1190 106.0
1190 2837 44.0
2837 1190 44.0
1190 3644 2.0
3644 1190 2.0
1191 1416 26.0
1416 1191 26.0
1191 2359 64.0
2359 1191 64.0
1192 2568 54.0
2568 1192 54.0
1192 2487 60.0
2487 1192 60.0
1192 2715 38.0
2715 1192 38.0
1193 2925 68.0
2925 1193 68.0
1193 3279 96.0
3279 1193 96.0
1193 2205 6.0
2205 1193 6.0
1194 2783 94.0
2783 1194 94.0
1194 1698 72.0
1698 1194 72.0
1194 3282 24.0
3282 1194 24.0
1195 3199 98.0
3199 1195 98.0
1195 1742 92.0
1742 1195 92.0
1195 1909 66.0
1909 1195 66.0
1196 3679 28.0
3679 1196 28.0
1196 3222 110.0
3222 1196 110.0
1196 3048 176.0
3048 1196 176.0
1198 2843 66.0
2843 1198 66.0
1198 2570 2.0
2570 1198 2.0
1198 3632 36.0
3632 1198 36.0
1199 1244 12.0
1244 1199 12.0
1199 3478 4.0
3478 1199 4.0
1199 1752 22.0
1752 1199 22.0
1200 1710 6.0
1710 1200 6.0
1200 3657 36.0
3657 1200 36.0
1200 2481 14.0
2481 1200 14.0
1201 1208 158.0
1208 1201 158.0
1201 3199 88.0
3199 1201 88.0
1202 1251 84.0
1251 1202 84.0
1202 1689 24.0
1689 1202 24.0
1203 1450 102.0
1450 1203 102.0
1203 1619 24.0
1619 1203 24.0
1203 1934 60.0
1934 1203 60.0
1204 3568 20.0
3568 1204 20.0
1204 1382 26.0
1382 1204 26.0
1205 3016 70.0
3016 1205 70.0
1205 2518 102.0
2518 1205 102.0
1205 1762 20.0
1762 1205 20.0
1206 3625 66.0
3625 1206 66.0
1206 1479 26.0
1479 1206 26.0
1206 2257 32.0
2257 1206 32.0
1207 2332 144.0
2332 1207 144.0
1207 2979 4.0
2979 1207 4.0
1207 1230 108.0
1230 1207 108.0
1208 1400 80.0
1400 1208 80.0
1208 2933 98.0
2933 1208 98.0
1209 3699 46.0
3699 1209 46.0
1209 3332 2.0
3332 1209 2.0
1210 1564 34.0
1564 1210 34.0
1210 1690 30.0
1690 1210 30.0
1211 1620 88.0
1620 1211 88.0
1211 3533 140.0
3533 1211 140.0
1212 2850 24.0
2850 1212 24.0
1212 3242 58.0
3242 1212 58.0
1212 1596 76.0
1596 1212 76.0
1213 1786 20.0
1786 1213 20.0
1213 3427 51.0
3427 1213 51.0
1213 1630 92.0
1630 1213 92.0
1213 1946 82.0
1946 1213 82.0
1214 1765 124.0
1765 1214 124.0
1214 2301 50.0
2301 1214 50.0
1214 2728 34.0
2728 1214 34.0
1215 2980 42.0
2980 1215 42.0
1215 2921 26.0
2921 1215 26.0
1215 2432 28.0
2432 1215 28.0
1216 3241 66.0
3241 1216 66.0
1216 1457 88.0
1457 1216 88.0
1216 1958 66.0
1958 1216 66.0
1217 3673 24.0
3673 1217 24.0
1217 3705 66.0
3705 1217 66.0
1218 3294 122.0
3294 1218 122.0
1218 3056 140.0
3056 1218 140.0
1218 1422 94.0
1422 1218 94.0
1218 1219 80.0
1219 1218 80.0
1219 3691 94.0
3691 1219 94.0
1219 3058 20.0
3058 1219 20.0
1220 3177 98.0
3177 1220 98.0
1220 2121 20.0
2121 1220 20.0
1220 3683 92.0
3683 1220 92.0
1221 1828 128.0
1828 1221 128.0
1221 3006 12.0
3006 1221 12.0
1222 1768 16.0
1768 1222 16.0
1222 2838 32.0
2838 1222 32.0
1222 3318 20.0
3318 1222 20.0
1222 2370 90.0
2370 1222 90.0
1223 1788 38.0
1788 1223 38.0
1223 2523 80.0
2523 1223 80.0
1223 2580 12.0
2580 1223 12.0
1223 2586 72.0
2586 1223 72.0
1224 3024 42.0
3024 1224 42.0
1225 3126 12.0
3126 1225 12.0
1225 3252 26.0
3252 1225 26.0
1226 2093 44.0
2093 1226 44.0
1226 3368 32.0
3368 1226 32.0
1226 2794 106.0
2794 1226 106.0
1227 3573 146.0
3573 1227 146.0
1228 1351 6.0
1351 1228 6.0
1228 3272 72.0
3272 1228 72.0
1229 2500 48.0
2500 1229 48.0
1229 2661 28.0
2661 1229 28.0
1229 1480 42.0
1480 1229 42.0
1231 3709 160.0
3709 1231 160.0
1231 1305 134.0
1305 1231 134.0
1232 1989 14.0
1989 1232 14.0
1232 2388 12.0
2388 1232 12.0
1233 1632 142.0
1632 1233 142.0
1234 2544 46.0
2544 1234 46.0
1234 1750 44.0
1750 1234 44.0
1235 2696 162.0
2696 1235 162.0
1235 3304 46.0
3304 1235 46.0
1236 2808 42.0
2808 1236 42.0
1237 2821 28.0
2821 1237 28.0
1237 1454 80.0
1454 1237 80.0
1237 3012 88.0
3012 1237 88.0
1238 2424 26.0
2424 1238 26.0
1238 2789 42.0
2789 1238 42.0
1238 2998 42.0
2998 1238 42.0
1239 2172 88.0
2172 1239 88.0
1239 1361 150.0
1361 1239 150.0
1240 2952 60.0
2952 1240 60.0
1240 2152 150.0
2152 1240 150.0
1241 2260 66.0
2260 1241 66.0
1242 1271 80.0
1271 1242 80.0
1242 1667 66.0
1667 1242 66.0
1242 2150 20.0
2150 1242 20.0
1243 1967 94.0
1967 1243 94.0
1243 3698 4.0
3698 1243 4.0
1243 3100 34.0
3100 1243 34.0
1243 3681 2.0
3681 1243 2.0
1244 3513 4.0
3513 1244 4.0
1245 1577 6.0
1577 1245 6.0
1245 3630 14.0
3630 1245 14.0
1245 2187 16.0
2187 1245 16.0
1246 3053 34.0
3053 1246 34.0
1246 2315 2.0
2315 1246 2.0
1246 2593 18.0
2593 1246 18.0
1247 3492 12.0
3492 1247 12.0
1247 3667 14.0
3667 1247 14.0
1248 3304 50.0
3304 1248 50.0
1248 1726 162.0
1726 1248 162.0
1248 1252 32.0
1252 1248 32.0
1249 3663 34.0
3663 1249 34.0
1249 2251 36.0
2251 1249 36.0
1250 3665 20.0
3665 1250 20.0
1250 2564 58.0
2564 1250 58.0
1251 1449 44.0
1449 1251 44.0
1251 2336 24.0
2336 1251 24.0
1251 2937 44.0
2937 1251 44.0
1252 2406 54.0
2406 1252 54.0
1252 1476 112.0
1476 1252 112.0
1253 2076 32.0
2076 1253 32.0
1253 2227 150.0
2227 1253 150.0
1253 1904 38.0
1904 1253 38.0
1253 3188 26.0
3188 1253 26.0
1254 3104 158.0
3104 1254 158.0
1254 1707 142.0
1707 1254 142.0
1254 3313 130.0
3313 1254 130.0
1254 1757 150.0
1757 1254 150.0
1255 3422 74.0
3422 1255 74.0
1255 1855 4.0
1855 1255 4.0
1255 3412 60.0
3412 1255 60.0
1256 2745 8.0
2745 1256 8.0
1256 1378 22.0
1378 1256 22.0
1256 2399 92.0
2399 1256 92.0
1257 2637 28.0
2637 1257 28.0
1257 1471 4.0
1471 1257 4.0
1257 3266 134.0
3266 1257 134.0
1258 2750 40.0
2750 1258 40.0
1258 1728 51.0
1728 1258 51.0
1259 2817 38.0
2817 1259 38.0
1259 3558 42.0
3558 1259 42.0
1259 2303 26.0
2303 1259 26.0
1260 2249 82.0
2249 1260 82.0
1260 2630 10.0
2630 1260 10.0
1260 2710 4.0
2710 1260 4.0
1261 2772 42.0
2772 1261 42.0
1261 2873 56.0
2873 1261 56.0
1262 3352 46.0
3352 1262 46.0
1262 2628 50.0
2628 1262 50.0
1262 2752 14.0
2752 1262 14.0
1263 2880 138.0
2880 1263 138.0
1263 3696 22.0
3696 1263 22.0
1263 1941 24.0
1941 1263 24.0
1264 2303 42.0
2303 1264 42.0
1264 3558 26.0
3558 1264 26.0
1264 2437 58.0
2437 1264 58.0
1264 3473 10.0
3473 1264 10.0
1265 3408 110.0
3408 1265 110.0
1265 1463 32.0
1463 1265 32.0
1265 2520 122.0
2520 1265 122.0
1265 2656 30.0
2656 1265 30.0
1266 3190 8.0
3190 1266 8.0
1266 1650 8.0
1650 1266 8.0
1266 2613 40.0
2613 1266 40.0
1267 2313 58.0
2313 1267 58.0
1267 3025 42.0
3025 1267 42.0
1267 2817 4.0
2817 1267 4.0
1268 1363 130.0
1363 1268 130.0
1268 1938 140.0
1938 1268 140.0
1268 1720 162.0
1720 1268 162.0
1268 2452 80.0
2452 1268 80.0
1269 2881 102.0
2881 1269 102.0
1269 1658 134.0
1658 1269 134.0
1269 1513 124.0
1513 1269 124.0
1269 2915 16.0
2915 1269 16.0
1270 3603 20.0
3603 1270 20.0
1270 3287 14.0
3287 1270 14.0
1270 1273 22.0
1273 1270 22.0
1270 1744 48.0
1744 1270 48.0
1271 3617 106.0
3617 1271 106.0
1271 2221 140.0
2221 1271 140.0
1272 2200 88.0
2200 1272 88.0
1272 3440 62.0
3440 1272 62.0
1273 3191 14.0
3191 1273 14.0
1273 2946 14.0
2946 1273 14.0
1273 2048 48.0
2048 1273 48.0
1274 1570 82.0
1570 1274 82.0
1274 1647 92.0
1647 1274 92.0
1274 1369 22.0
1369 1274 22.0
1274 2684 22.0
2684 1274 22.0
1275 1461 46.0
1461 1275 46.0
1275 2985 24.0
2985 1275 24.0
1275 1450 76.0
1450 1275 76.0
1276 3170 12.0
3170 1276 12.0
1276 3144 14.0
3144 1276 14.0
1276 1999 42.0
1999 1276 42.0
1277 3296 58.0
3296 1277 58.0
1277 2009 96.0
2009 1277 96.0
1277 1895 30.0
1895 1277 30.0
1278 2618 16.0
2618 1278 16.0
1278 1954 14.0
1954 1278 14.0
1279 2797 44.0
2797 1279 44.0
1279 2226 12.0
2226 1279 12.0
1279 3366 50.0
3366 1279 50.0
1279 3354 20.0
3354 1279 20.0
1280 1664 50.0
1664 1280 50.0
1280 1523 58.0
1523 1280 58.0
1280 2850 84.0
2850 1280 84.0
1280 2849 76.0
2849 1280 76.0
1281 2266 18.0
2266 1281 18.0
1281 1639 158.0
1639 1281 158.0
1281 1331 14.0
1331 1281 14.0
1281 2695 46.0
2695 1281 46.0
1282 2645 54.0
2645 1282 54.0
1282 2050 82.0
2050 1282 82.0
1282 3454 32.0
3454 1282 32.0
1283 3269 52.0
3269 1283 52.0
1283 2298 46.0
2298 1283 46.0
1283 1855 8.0
1855 1283 8.0
1284 1877 36.0
1877 1284 36.0
1284 2136 24.0
2136 1284 24.0
1284 2607 24.0
2607 1284 24.0
1285 2946 52.0
2946 1285 52.0
1285 2928 14.0
2928 1285 14.0
1285 3017 48.0
3017 1285 48.0
1286 1597 4.0
1597 1286 4.0
1286 2972 98.0
2972 1286 98.0
1287 1372 4.0
1372 1287 4.0
1288 2661 94.0
2661 1288 94.0
1288 3108 42.0
3108 1288 42.0
1289 3082 158.0
3082 1289 158.0
1289 1333 32.0
1333 1289 32.0
1289 1888 130.0
1888 1289 130.0
1289 2263 122.0
2263 1289 122.0
1290 1842 76.0
1842 1290 76.0
1291 3217 28.0
3217 1291 28.0
1291 3173 84.0
3173 1291 84.0
1291 3049 28.0
3049 1291 28.0
1292 2265 84.0
2265 1292 84.0
1292 3552 70.0
3552 1292 70.0
1292 2736 112.0
2736 1292 112.0
1293 2673 58.0
2673 1293 58.0
1293 2150 106.0
2150 1293 106.0
1293 1377 142.0
1377 1293 142.0
1294 2208 20.0
2208 1294 20.0
1294 2060 42.0
2060 1294 42.0
1294 2984 124.0
2984 1294 124.0
1294 3481 14.0
3481 1294 14.0
1295 2002 60.0
2002 1295 60.0
1295 3116 22.0
3116 1295 22.0
1295 3713 34.0
3713 1295 34.0
1296 1928 88.0
1928 1296 88.0
1296 1639 144.0
1639 1296 144.0
1297 3707 70.0
3707 1297 70.0
1297 2448 122.0
2448 1297 122.0
1298 3639 66.0
3639 1298 66.0
1298 2694 18.0
2694 1298 18.0
1298 3529 34.0
3529 1298 34.0
1299 3170 14.0
3170 1299 14.0
1299 3373 8.0
3373 1299 8.0
1299 3144 12.0
3144 1299 12.0
1300 1409 24.0
1409 1300 24.0
1300 2657 102.0
2657 1300 102.0
1301 2869 130.0
2869 1301 130.0
1301 3465 162.0
3465 1301 162.0
1302 1633 4.0
1633 1302 4.0
1302 2158 50.0
2158 1302 50.0
1302 1322 46.0
1322 1302 46.0
1303 2072 34.0
2072 1303 34.0
1303 2772 48.0
2772 1303 48.0
1303 1690 8.0
1690 1303 8.0
1304 2129 2.0
2129 1304 2.0
1304 2409 76.0
2409 1304 76.0
1305 3477 166.0
3477 1305 166.0
1306 3040 102.0
3040 1306 102.0
1306 2915 100.0
2915 1306 100.0
1306 2242 124.0
2242 1306 124.0
1307 2066 36.0
2066 1307 36.0
1307 1536 48.0
1536 1307 48.0
1308 1906 6.0
1906 1308 6.0
1308 2108 136.0
2108 1308 136.0
1308 1397 24.0
1397 1308 24.0
1309 3622 122.0
3622 1309 122.0
1309 2662 122.0
2662 1309 122.0
1310 1813 20.0
1813 1310 20.0
1310 3656 116.0
3656 1310 116.0
1310 2442 30.0
2442 1310 30.0
1311 2142 88.0
2142 1311 88.0
1311 2791 34.0
2791 1311 34.0
1311 2666 14.0
2666 1311 14.0
1312 1420 166.0
1420 1312 166.0
1312 1833 140.0
1833 1312 140.0
1313 1603 24.0
1603 1313 24.0
1313 1415 76.0
1415 1313 76.0
1313 2043 94.0
2043 1313 94.0
1314 1583 52.0
1583 1314 52.0
1314 3675 36.0
3675 1314 36.0
1314 2894 8.0
2894 1314 8.0
1315 1387 44.0
1387 1315 44.0
1315 3486 60.0
3486 1315 60.0
1315 2779 14.0
2779 1315 14.0
1316 1583 4.0
1583 1316 4.0
1316 2749 8.0
2749 1316 8.0
1317 1976 56.0
1976 1317 56.0
1317 3143 34.0
3143 1317 34.0
1317 3151 24.0
3151 1317 24.0
1317 2782 118.0
2782 1317 118.0
1318 2468 64.0
2468 1318 64.0
1318 2307 104.0
2307 1318 104.0
1318 1459 82.0
1459 1318 82.0
1318 1367 10.0
1367 1318 10.0
1319 3246 60.0
3246 1319 60.0
1319 1628 52.0
1628 1319 52.0
1320 3158 102.0
3158 1320 102.0
1320 2117 60.0
2117 1320 60.0
1321 1488 76.0
1488 1321 76.0
1321 2273 26.0
2273 1321 26.0
1321 2611 20.0
2611 1321 20.0
1321 3497 10.0
3497 1321 10.0
1322 3597 102.0
3597 1322 102.0
1323 1560 58.0
1560 1323 58.0
1323 3110 102.0
3110 1323 102.0
1324 2570 36.0
2570 1324 36.0
1324 3392 46.0
3392 1324 46.0
1324 3632 2.0
3632 1324 2.0
1325 3180 8.0
3180 1325 8.0
1325 1496 154.0
1496 1325 154.0
1325 2335 42.0
2335 1325 42.0
1326 2879 32.0
2879 1326 32.0
1326 1845 46.0
1845 1326 46.0
1327 3444 12.0
3444 1327 12.0
1327 3154 58.0
3154 1327 58.0
1328 3248 52.0
3248 1328 52.0
1328 2095 64.0
2095 1328 64.0
1328 3321 14.0
3321 1328 14.0
1329 2385 58.0
2385 1329 58.0
1329 3229 66.0
3229 1329 66.0
1330 1548 10.0
1548 1330 10.0
1330 2708 48.0
2708 1330 48.0
1330 2812 38.0
2812 1330 38.0
1331 2970 46.0
2970 1331 46.0
1332 3602 34.0
3602 1332 34.0
1334 3643 72.0
3643 1334 72.0
1334 2475 2.0
2475 1334 2.0
1334 2727 10.0
2727 1334 10.0
1334 2028 18.0
2028 1334 18.0
1335 3248 14.0
3248 1335 14.0
1335 3321 52.0
3321 1335 52.0
1336 3046 40.0
3046 1336 40.0
1337 2987 48.0
2987 1337 48.0
1337 1702 30.0
1702 1337 30.0
1337 3432 28.0
3432 1337 28.0
1337 2367 168.0
2367 1337 168.0
1338 1361 66.0
1361 1338 66.0
1338 1838 142.0
1838 1338 142.0
1338 3336 12.0
3336 1338 12.0
1339 2370 20.0
2370 1339 20.0
1339 3318 90.0
3318 1339 90.0
1339 3052 24.0
3052 1339 24.0
1339 3690 60.0
3690 1339 60.0
1340 2978 42.0
2978 1340 42.0
1340 1429 36.0
1429 1340 36.0
1341 2666 72.0
2666 1341 72.0
1341 1956 34.0
1956 1341 34.0
1341 3306 4.0
3306 1341 4.0
1341 3423 40.0
3423 1341 40.0
1342 3454 82.0
3454 1342 82.0
1342 2050 32.0
2050 1342 32.0
1343 2070 60.0
2070 1343 60.0
1343 1648 6.0
1648 1343 6.0
1344 2467 68.0
2467 1344 68.0
1344 1576 90.0
1576 1344 90.0
1345 3505 26.0
3505 1345 26.0
1345 3623 10.0
3623 1345 10.0
1345 2045 34.0
2045 1345 34.0
1346 1962 40.0
1962 1346 40.0
1346 2906 52.0
2906 1346 52.0
1346 2241 98.0
2241 1346 98.0
1347 2167 9.0
2167 1347 9.0
1347 1468 44.0
1468 1347 44.0
1347 2683 12.0
2683 1347 12.0
1348 3693 22.0
3693 1348 22.0
1348 2514 14.0
2514 1348 14.0
1348 1568 52.0
1568 1348 52.0
1349 2254 156.0
2254 1349 156.0
1349 2322 32.0
2322 1349 32.0
1350 3402 4.0
3402 1350 4.0
1350 2019 48.0
2019 1350 48.0
1351 1443 72.0
1443 1351 72.0
1351 2961 32.0
2961 1351 32.0
1352 2697 58.0
2697 1352 58.0
1352 3164 52.0
3164 1352 52.0
1353 2774 104.0
2774 1353 104.0
1353 3498 34.0
3498 1353 34.0
1354 3112 34.0
3112 1354 34.0
1355 3155 26.0
3155 1355 26.0
1355 1488 30.0
1488 1355 30.0
1355 3222 10.0
3222 1355 10.0
1356 3138 56.0
3138 1356 56.0
1356 3682 30.0
3682 1356 30.0
1357 2256 44.0
2256 1357 44.0
1358 2959 102.0
2959 1358 102.0
1358 2939 142.0
2939 1358 142.0
1359 2579 102.0
2579 1359 102.0
1359 3311 10.0
3311 1359 10.0
1360 2137 114.0
2137 1360 114.0
1360 2664 2.0
2664 1360 2.0
1360 2511 58.0
2511 1360 58.0
1361 2601 88.0
2601 1361 88.0
1362 3010 162.0
3010 1362 162.0
1362 2482 122.0
2482 1362 122.0
1362 3707 130.0
3707 1362 130.0
1363 3096 80.0
3096 1363 80.0
1364 3195 6.0
3195 1364 6.0
1364 1540 88.0
1540 1364 88.0
1364 2912 200.0
2912 1364 200.0
1365 2780 58.0
2780 1365 58.0
1366 1798 120.0
1798 1366 120.0
1366 1514 94.0
1514 1366 94.0
1366 2524 16.0
2524 1366 16.0
1366 1405 28.0
1405 1366 28.0
1367 2327 64.0
2327 1367 64.0
1367 1775 82.0
1775 1367 82.0
1368 1369 74.0
1369 1368 74.0
1368 2059 14.0
2059 1368 14.0
1368 3060 78.0
3060 1368 78.0
1368 2294 88.0
2294 1368 88.0
1370 3708 74.0
3708 1370 74.0
1370 3625 124.0
3625 1370 124.0
1371 2312 36.0
2312 1371 36.0
1371 2265 44.0
2265 1371 44.0
1371 2170 112.0
2170 1371 112.0
1372 2736 138.0
2736 1372 138.0
1373 2115 100.0
2115 1373 100.0
1373 2589 4.0
2589 1373 4.0
1373 2956 26.0
2956 1373 26.0
1373 2489 68.0
2489 1373 68.0
1374 2762 64.0
2762 1374 64.0
1374 1857 4.0
1857 1374 4.0
1374 3715 40.0
3715 1374 40.0
1375 2781 86.0
2781 1375 86.0
1375 2733 46.0
2733 1375 46.0
1376 2787 126.0
2787 1376 126.0
1377 3132 106.0
3132 1377 106.0
1377 1573 150.0
1573 1377 150.0
1378 2944 8.0
2944 1378 8.0
1378 1381 58.0
1381 1378 58.0
1379 2108 86.0
2108 1379 86.0
1379 2848 2.0
2848 1379 2.0
1379 2843 70.0
2843 1379 70.0
1380 2818 4.0
2818 1380 4.0
1380 2115 82.0
2115 1380 82.0
1380 2434 68.0
2434 1380 68.0
1381 3091 8.0
3091 1381 8.0
1382 3594 20.0
3594 1382 20.0
1382 1458 46.0
1458 1382 46.0
1383 1506 68.0
1506 1383 68.0
1383 2085 92.0
2085 1383 92.0
1383 2001 28.0
2001 1383 28.0
1384 2726 22.0
2726 1384 22.0
1384 3251 86.0
3251 1384 86.0
1384 1466 24.0
1466 1384 24.0
1385 3035 12.0
3035 1385 12.0
1385 2317 20.0
2317 1385 20.0
1386 2656 122.0
2656 1386 122.0
1386 2520 30.0
2520 1386 30.0
1387 1802 36.0
1802 1387 36.0
1388 2228 42.0
2228 1388 42.0
1388 2770 82.0
2770 1388 82.0
1388 3633 26.0
3633 1388 26.0
1389 2345 80.0
2345 1389 80.0
1389 1985 76.0
1985 1389 76.0
1389 3485 132.0
3485 1389 132.0
1390 2462 102.0
2462 1390 102.0
1390 1848 6.0
1848 1390 6.0
1391 3322 4.0
3322 1391 4.0
1391 2210 58.0
2210 1391 58.0
1391 3141 4.0
3141 1391 4.0
1391 2957 24.0
2957 1391 24.0
1392 2160 4.0
2160 1392 4.0
1392 3517 8.0
3517 1392 8.0
1393 3638 124.0
3638 1393 124.0
1393 1453 40.0
1453 1393 40.0
1393 3575 4.0
3575 1393 4.0
1394 2451 32.0
2451 1394 32.0
1395 1688 100.0
1688 1395 100.0
1395 1610 6.0
1610 1395 6.0
1395 1858 26.0
1858 1395 26.0
1396 3600 92.0
3600 1396 92.0
1396 1630 94.0
1630 1396 94.0
1397 1935 6.0
1935 1397 6.0
1397 1634 72.0
1634 1397 72.0
1398 2689 92.0
2689 1398 92.0
1398 3464 32.0
3464 1398 32.0
1398 1645 28.0
1645 1398 28.0
1398 2500 96.0
2500 1398 96.0
1399 3357 31.0
3357 1399 31.0
1399 2748 60.0
2748 1399 60.0
1399 1802 78.0
1802 1399 78.0
1401 2744 88.0
2744 1401 88.0
1401 2878 8.0
2878 1401 8.0
1401 2534 98.0
2534 1401 98.0
1401 2540 132.0
2540 1401 132.0
1402 1741 60.0
1741 1402 60.0
1402 3088 52.0
3088 1402 52.0
1403 1949 38.0
1949 1403 38.0
1403 2879 34.0
2879 1403 34.0
1404 2753 50.0
2753 1404 50.0
1404 3645 22.0
3645 1404 22.0
1404 1525 54.0
1525 1404 54.0
1404 2231 18.0
2231 1404 18.0
1405 2690 16.0
2690 1405 16.0
1406 2737 12.0
2737 1406 12.0
1406 2943 40.0
2943 1406 40.0
1406 3230 114.0
3230 1406 114.0
1406 2720 156.0
2720 1406 156.0
1407 2364 60.0
2364 1407 60.0
1407 1831 90.0
1831 1407 90.0
1407 2075 58.0
2075 1407 58.0
1408 2727 58.0
2727 1408 58.0
1408 2503 2.0
2503 1408 2.0
1408 1640 12.0
1640 1408 12.0
1408 2459 18.0
2459 1408 18.0
1409 1624 130.0
1624 1409 130.0
1409 2044 102.0
2044 1409 102.0
1410 2013 76.0
2013 1410 76.0
1411 2542 2.0
2542 1411 2.0
1411 1682 114.0
1682 1411 114.0
1411 1436 32.0
1436 1411 32.0
1411 2005 78.0
2005 1411 78.0
1412 2774 138.0
2774 1412 138.0
1412 3122 58.0
3122 1412 58.0
1413 3529 18.0
3529 1413 18.0
1414 3669 82.0
3669 1414 82.0
1414 2259 46.0
2259 1414 46.0
1414 2334 100.0
2334 1414 100.0
1415 2248 24.0
2248 1415 24.0
1415 2472 22.0
2472 1415 22.0
1416 3094 64.0
3094 1416 64.0
1417 1607 48.0
1607 1417 48.0
1417 2815 102.0
2815 1417 102.0
1418 1555 40.0
1555 1418 40.0
1418 2041 70.0
2041 1418 70.0
1418 1673 8.0
1673 1418 8.0
1419 1629 76.0
1629 1419 76.0
1419 2837 112.0
2837 1419 112.0
1420 1852 160.0
1852 1420 160.0
1420 2215 140.0
2215 1420 140.0
1421 1604 46.0
1604 1421 46.0
1421 3598 6.0
3598 1421 6.0
1421 2344 130.0
2344 1421 130.0
1422 2950 140.0
2950 1422 140.0
1422 3361 34.0
3361 1422 34.0
1422 3691 80.0
3691 1422 80.0
1423 3442 4.0
3442 1423 4.0
1424 2235 104.0
2235 1424 104.0
1425 2103 144.0
2103 1425 144.0
1425 2261 26.0
2261 1425 26.0
1425 2485 22.0
2485 1425 22.0
1425 3065 28.0
3065 1425 28.0
1426 1807 54.0
1807 1426 54.0
1426 3422 66.0
3422 1426 66.0
1427 2004 22.0
2004 1427 22.0
1428 2581 24.0
2581 1428 24.0
1428 2476 22.0
2476 1428 22.0
1428 3208 64.0
3208 1428 64.0
1428 3410 14.0
3410 1428 14.0
1429 1545 142.0
1545 1429 142.0
1429 2700 62.0
2700 1429 62.0
1430 3549 44.0
3549 1430 44.0
1430 1510 48.0
1510 1430 48.0
1430 2274 24.0
2274 1430 24.0
1431 2596 44.0
2596 1431 44.0
1431 1530 84.0
1530 1431 84.0
1431 2541 14.0
2541 1431 14.0
1431 3486 24.0
3486 1431 24.0
1432 2473 8.0
2473 1432 8.0
1432 1644 156.0
1644 1432 156.0
1433 2343 132.0
2343 1433 132.0
1434 2903 68.0
2903 1434 68.0
1434 1839 10.0
1839 1434 10.0
1434 2747 18.0
2747 1434 18.0
1434 2741 42.0
2741 1434 42.0
1435 3133 24.0
3133 1435 24.0
1436 1679 6.0
1679 1436 6.0
1436 2763 78.0
2763 1436 78.0
1437 2338 112.0
2338 1437 112.0
1437 3326 60.0
3326 1437 60.0
1437 2484 17.0
2484 1437 17.0
1438 3490 122.0
3490 1438 122.0
1438 3058 122.0
3058 1438 122.0
1439 1665 106.0
1665 1439 106.0
1439 2416 66.0
2416 1439 66.0
1439 2769 70.0
2769 1439 70.0
1440 2393 122.0
2393 1440 122.0
1440 3206 8.0
3206 1440 8.0
1440 1585 16.0
1585 1440 16.0
1441 2044 124.0
2044 1441 124.0
1441 2990 24.0
2990 1441 24.0
1442 2086 124.0
2086 1442 124.0
1442 3086 122.0
3086 1442 122.0
1442 1464 88.0
1464 1442 88.0
1442 1574 102.0
1574 1442 102.0
1443 3489 14.0
3489 1443 14.0
1443 1524 2.0
1524 1443 2.0
1444 2659 28.0
2659 1444 28.0
1444 2521 8.0
2521 1444 8.0
1444 2443 72.0
2443 1444 72.0
1445 1677 8.0
1677 1445 8.0
1446 1922 66.0
1922 1446 66.0
1446 2191 36.0
2191 1446 36.0
1447 3426 124.0
3426 1447 124.0
1447 1666 46.0
1666 1447 46.0
1447 2723 36.0
2723 1447 36.0
1448 3469 20.0
3469 1448 20.0
1448 3160 94.0
3160 1448 94.0
1448 1506 44.0
1506 1448 44.0
1449 2840 24.0
2840 1449 24.0
1449 2533 44.0
2533 1449 44.0
1450 2584 24.0
2584 1450 24.0
1450 2229 60.0
2229 1450 60.0
1451 3696 70.0
3696 1451 70.0
1451 2761 20.0
2761 1451 20.0
1451 2768 24.0
2768 1451 24.0
1452 2849 4.0
2849 1452 4.0
1452 3382 78.0
3382 1452 78.0
1452 1672 14.0
1672 1452 14.0
1453 1520 124.0
1520 1453 124.0
1453 2019 14.0
2019 1453 14.0
1453 3584 4.0
3584 1453 4.0
1455 2756 32.0
2756 1455 32.0
1455 1976 118.0
1976 1455 118.0
1455 2782 56.0
2782 1455 56.0
1455 1719 58.0
1719 1455 58.0
1456 3417 58.0
3417 1456 58.0
1456 2722 40.0
2722 1456 40.0
1456 1681 66.0
1681 1456 66.0
