N 1200
M 7964
R 200
# u v length
1077 102 107.0
102 1077 107.0
1077 129 101.0
129 1077 101.0
1077 136 101.0
136 1077 101.0
1077 255 102.0
255 1077 102.0
1077 299 105.0
299 1077 105.0
1077 324 110.0
324 1077 110.0
1077 328 106.0
328 1077 106.0
1077 345 110.0
345 1077 110.0
1077 380 104.0
380 1077 104.0
1077 385 104.0
385 1077 104.0
1077 424 107.0
424 1077 107.0
1077 553 109.0
553 1077 109.0
1077 638 103.0
638 1077 103.0
1077 668 106.0
668 1077 106.0
1077 690 103.0
690 1077 103.0
1077 709 106.0
709 1077 106.0
1077 797 101.0
797 1077 101.0
1077 840 107.0
840 1077 107.0
1077 870 110.0
870 1077 110.0
1077 985 104.0
985 1077 104.0
1078 1 108.0
1 1078 108.0
1078 33 106.0
33 1078 106.0
1078 109 106.0
109 1078 106.0
1078 172 106.0
172 1078 106.0
1078 173 109.0
173 1078 109.0
1078 210 109.0
210 1078 109.0
1078 235 105.0
235 1078 105.0
1078 251 104.0
251 1078 104.0
1078 376 107.0
376 1078 107.0
1078 395 104.0
395 1078 104.0
1078 405 103.0
405 1078 103.0
1078 477 104.0
477 1078 104.0
1078 533 108.0
533 1078 108.0
1078 549 110.0
549 1078 110.0
1078 550 102.0
550 1078 102.0
1078 554 107.0
554 1078 107.0
1078 592 103.0
592 1078 103.0
1078 594 104.0
594 1078 104.0
1078 643 108.0
643 1078 108.0
1078 671 109.0
671 1078 109.0
1078 732 107.0
732 1078 107.0
1078 746 104.0
746 1078 104.0
1078 755 102.0
755 1078 102.0
1078 796 101.0
796 1078 101.0
1078 824 109.0
824 1078 109.0
1078 843 103.0
843 1078 103.0
1078 865 101.0
865 1078 101.0
1078 917 107.0
917 1078 107.0
1078 968 101.0
968 1078 101.0
1079 160 101.0
160 1079 101.0
1079 220 109.0
220 1079 109.0
1079 251 103.0
251 1079 103.0
1079 342 109.0
342 1079 109.0
1079 396 108.0
396 1079 108.0
1079 397 106.0
397 1079 106.0
1079 404 107.0
404 1079 107.0
1079 541 108.0
541 1079 108.0
1079 652 107.0
652 1079 107.0
1079 673 104.0
673 1079 104.0
1079 691 101.0
691 1079 101.0
1079 743 105.0
743 1079 105.0
1079 853 102.0
853 1079 102.0
1079 901 107.0
901 1079 107.0
1079 911 109.0
911 1079 109.0
1079 924 109.0
924 1079 109.0
1079 927 110.0
927 1079 110.0
1079 979 108.0
979 1079 108.0
1080 112 102.0
112 1080 102.0
1080 204 103.0
204 1080 103.0
1080 236 106.0
236 1080 106.0
1080 240 110.0
240 1080 110.0
1080 291 103.0
291 1080 103.0
1080 313 109.0
313 1080 109.0
1080 382 106.0
382 1080 106.0
1080 390 107.0
390 1080 107.0
1080 420 108.0
420 1080 108.0
1080 426 106.0
426 1080 106.0
1080 435 103.0
435 1080 103.0
1080 453 101.0
453 1080 101.0
1080 489 103.0
489 1080 103.0
1080 572 104.0
572 1080 104.0
1080 744 103.0
744 1080 103.0
1080 751 102.0
751 1080 102.0
1080 909 102.0
909 1080 102.0
1080 935 103.0
935 1080 103.0
1080 960 102.0
960 1080 102.0
1080 976 106.0
976 1080 106.0
1081 64 108.0
64 1081 108.0
1081 78 103.0
78 1081 103.0
1081 85 106.0
85 1081 106.0
1081 153 106.0
153 1081 106.0
1081 222 105.0
222 1081 105.0
1081 330 106.0
330 1081 106.0
1081 364 101.0
364 1081 101.0
1081 387 101.0
387 1081 101.0
1081 451 106.0
451 1081 106.0
1081 536 101.0
536 1081 101.0
1081 575 107.0
575 1081 107.0
1081 610 103.0
610 1081 103.0
1081 616 105.0
616 1081 105.0
1081 644 109.0
644 1081 109.0
1081 768 107.0
768 1081 107.0
1081 786 108.0
786 1081 108.0
1081 886 109.0
886 1081 109.0
1081 993 108.0
993 1081 108.0
1082 45 104.0
45 1082 104.0
1082 65 107.0
65 1082 107.0
1082 103 104.0
103 1082 104.0
1082 198 105.0
198 1082 105.0
1082 226 108.0
226 1082 108.0
1082 250 103.0
250 1082 103.0
1082 381 105.0
381 1082 105.0
1082 398 108.0
398 1082 108.0
1082 415 105.0
415 1082 105.0
1082 502 105.0
502 1082 105.0
1082 568 109.0
568 1082 109.0
1082 653 102.0
653 1082 102.0
1082 658 106.0
658 1082 106.0
1082 678 101.0
678 1082 101.0
1082 724 107.0
724 1082 107.0
1082 789 101.0
789 1082 101.0
1082 793 103.0
793 1082 103.0
1082 908 107.0
908 1082 107.0
1082 986 108.0
986 1082 108.0
1083 16 108.0
16 1083 108.0
1083 58 106.0
58 1083 106.0
1083 70 103.0
70 1083 103.0
1083 106 108.0
106 1083 108.0
1083 109 103.0
109 1083 103.0
1083 122 101.0
122 1083 101.0
1083 187 103.0
187 1083 103.0
1083 219 106.0
219 1083 106.0
1083 260 103.0
260 1083 103.0
1083 265 110.0
265 1083 110.0
1083 313 110.0
313 1083 110.0
1083 323 102.0
323 1083 102.0
1083 457 104.0
457 1083 104.0
1083 480 107.0
480 1083 107.0
1083 513 101.0
513 1083 101.0
1083 558 106.0
558 1083 106.0
1083 591 110.0
591 1083 110.0
1083 592 102.0
592 1083 102.0
1083 656 101.0
656 1083 101.0
1083 829 103.0
829 1083 103.0
1083 831 110.0
831 1083 110.0
1083 856 102.0
856 1083 102.0
1083 877 101.0
877 1083 101.0
1083 887 101.0
887 1083 101.0
1083 927 109.0
927 1083 109.0
1083 948 102.0
948 1083 102.0
1083 972 103.0
972 1083 103.0
1084 43 103.0
43 1084 103.0
1084 137 110.0
137 1084 110.0
1084 163 104.0
163 1084 104.0
1084 203 104.0
203 1084 104.0
1084 234 109.0
234 1084 109.0
1084 318 105.0
318 1084 105.0
1084 326 108.0
326 1084 108.0
1084 416 105.0
416 1084 105.0
1084 437 104.0
437 1084 104.0
1084 540 102.0
540 1084 102.0
1084 550 102.0
550 1084 102.0
1084 596 104.0
596 1084 104.0
1084 659 103.0
659 1084 103.0
1084 691 110.0
691 1084 110.0
1084 852 104.0
852 1084 104.0
1084 868 107.0
868 1084 107.0
1084 894 101.0
894 1084 101.0
1084 895 108.0
895 1084 108.0
1084 909 101.0
909 1084 101.0
1085 67 103.0
67 1085 103.0
1085 94 107.0
94 1085 107.0
1085 228 101.0
228 1085 101.0
1085 261 106.0
261 1085 106.0
1085 406 103.0
406 1085 103.0
1085 517 106.0
517 1085 106.0
1085 571 105.0
571 1085 105.0
1085 590 110.0
590 1085 110.0
1085 629 105.0
629 1085 105.0
1085 839 102.0
839 1085 102.0
1085 884 101.0
884 1085 101.0
1085 902 105.0
902 1085 105.0
1085 920 107.0
920 1085 107.0
1085 926 108.0
926 1085 108.0
1085 973 110.0
973 1085 110.0
1086 256 107.0
256 1086 107.0
1086 263 107.0
263 1086 107.0
1086 274 101.0
274 1086 101.0
1086 377 110.0
377 1086 110.0
1086 436 109.0
436 1086 109.0
1086 643 108.0
643 1086 108.0
1086 676 110.0
676 1086 110.0
1086 708 108.0
708 1086 108.0
1086 735 110.0
735 1086 110.0
1086 774 108.0
774 1086 108.0
1086 820 104.0
820 1086 104.0
1086 915 101.0
915 1086 101.0
1086 934 110.0
934 1086 110.0
1086 995 105.0
995 1086 105.0
1087 24 106.0
24 1087 106.0
1087 33 101.0
33 1087 101.0
1087 76 103.0
76 1087 103.0
1087 104 107.0
104 1087 107.0
1087 201 109.0
201 1087 109.0
1087 335 107.0
335 1087 107.0
1087 345 103.0
345 1087 103.0
1087 402 102.0
402 1087 102.0
1087 422 101.0
422 1087 101.0
1087 454 108.0
454 1087 108.0
1087 465 105.0
465 1087 105.0
1087 481 103.0
481 1087 103.0
1087 507 110.0
507 1087 110.0
1087 514 101.0
514 1087 101.0
1087 515 102.0
515 1087 102.0
1087 544 101.0
544 1087 101.0
1087 591 103.0
591 1087 103.0
1087 601 105.0
601 1087 105.0
1087 662 108.0
662 1087 108.0
1087 667 107.0
667 1087 107.0
1087 793 101.0
793 1087 101.0
1087 958 110.0
958 1087 110.0
1087 965 103.0
965 1087 103.0
1087 968 109.0
968 1087 109.0
1087 975 105.0
975 1087 105.0
1088 2 109.0
2 1088 109.0
1088 4 108.0
4 1088 108.0
1088 147 109.0
147 1088 109.0
1088 149 108.0
149 1088 108.0
1088 187 106.0
187 1088 106.0
1088 200 102.0
200 1088 102.0
1088 215 109.0
215 1088 109.0
1088 324 107.0
324 1088 107.0
1088 357 108.0
357 1088 108.0
1088 364 110.0
364 1088 110.0
1088 410 108.0
410 1088 108.0
1088 412 104.0
412 1088 104.0
1088 451 110.0
451 1088 110.0
1088 497 107.0
497 1088 107.0
1088 546 103.0
546 1088 103.0
1088 591 101.0
591 1088 101.0
1088 600 110.0
600 1088 110.0
1088 638 109.0
638 1088 109.0
1088 765 108.0
765 1088 108.0
1088 845 107.0
845 1088 107.0
1088 867 110.0
867 1088 110.0
1088 868 101.0
868 1088 101.0
1088 953 107.0
953 1088 107.0
1089 58 104.0
58 1089 104.0
1089 163 104.0
163 1089 104.0
1089 175 109.0
175 1089 109.0
1089 306 109.0
306 1089 109.0
1089 340 108.0
340 1089 108.0
1089 402 106.0
402 1089 106.0
1089 431 104.0
431 1089 104.0
1089 689 110.0
689 1089 110.0
1089 784 105.0
784 1089 105.0
1090 5 102.0
5 1090 102.0
1090 21 102.0
21 1090 102.0
1090 77 102.0
77 1090 102.0
1090 180 101.0
180 1090 101.0
1090 186 105.0
186 1090 105.0
1090 229 104.0
229 1090 104.0
1090 237 103.0
237 1090 103.0
1090 272 109.0
272 1090 109.0
1090 403 110.0
403 1090 110.0
1090 439 101.0
439 1090 101.0
1090 444 108.0
444 1090 108.0
1090 481 109.0
481 1090 109.0
1090 484 108.0
484 1090 108.0
1090 486 102.0
486 1090 102.0
1090 515 103.0
515 1090 103.0
1090 547 104.0
547 1090 104.0
1090 603 101.0
603 1090 101.0
1090 639 107.0
639 1090 107.0
1090 702 104.0
702 1090 104.0
1090 809 106.0
809 1090 106.0
1090 845 103.0
845 1090 103.0
1090 896 107.0
896 1090 107.0
1091 77 107.0
77 1091 107.0
1091 104 104.0
104 1091 104.0
1091 137 108.0
137 1091 108.0
1091 230 102.0
230 1091 102.0
1091 235 106.0
235 1091 106.0
1091 297 105.0
297 1091 105.0
1091 308 103.0
308 1091 103.0
1091 398 101.0
398 1091 101.0
1091 416 105.0
416 1091 105.0
1091 424 103.0
424 1091 103.0
1091 437 102.0
437 1091 102.0
1091 465 109.0
465 1091 109.0
1091 623 109.0
623 1091 109.0
1091 660 109.0
660 1091 109.0
1091 703 108.0
703 1091 108.0
1091 784 104.0
784 1091 104.0
1091 806 101.0
806 1091 101.0
1091 852 107.0
852 1091 107.0
1091 915 101.0
915 1091 101.0
1091 922 101.0
922 1091 101.0
1092 73 101.0
73 1092 101.0
1092 92 110.0
92 1092 110.0
1092 138 102.0
138 1092 102.0
1092 140 106.0
140 1092 106.0
1092 150 109.0
150 1092 109.0
1092 261 104.0
261 1092 104.0
1092 308 106.0
308 1092 106.0
1092 342 107.0
342 1092 107.0
1092 353 102.0
353 1092 102.0
1092 407 110.0
407 1092 110.0
1092 447 104.0
447 1092 104.0
1092 464 101.0
464 1092 101.0
1092 472 102.0
472 1092 102.0
1092 624 103.0
624 1092 103.0
1092 636 101.0
636 1092 101.0
1092 659 101.0
659 1092 101.0
1092 712 102.0
712 1092 102.0
1092 842 103.0
842 1092 103.0
1092 873 106.0
873 1092 106.0
1092 895 101.0
895 1092 101.0
1092 921 104.0
921 1092 104.0
1092 945 102.0
945 1092 102.0
1092 946 101.0
946 1092 101.0
1092 969 108.0
969 1092 108.0
1092 994 110.0
994 1092 110.0
1093 32 108.0
32 1093 108.0
1093 99 107.0
99 1093 107.0
1093 116 110.0
116 1093 110.0
1093 219 101.0
219 1093 101.0
1093 308 101.0
308 1093 101.0
1093 325 110.0
325 1093 110.0
1093 366 108.0
366 1093 108.0
1093 373 101.0
373 1093 101.0
1093 451 101.0
451 1093 101.0
1093 469 105.0
469 1093 105.0
1093 512 107.0
512 1093 107.0
1093 514 101.0
514 1093 101.0
1093 547 109.0
547 1093 109.0
1093 617 101.0
617 1093 101.0
1093 635 108.0
635 1093 108.0
1093 666 102.0
666 1093 102.0
1093 685 106.0
685 1093 106.0
1093 704 106.0
704 1093 106.0
1093 717 106.0
717 1093 106.0
1093 748 105.0
748 1093 105.0
1093 830 103.0
830 1093 103.0
1093 871 105.0
871 1093 105.0
1093 957 107.0
957 1093 107.0
1094 83 103.0
83 1094 103.0
1094 102 106.0
102 1094 106.0
1094 149 104.0
149 1094 104.0
1094 160 109.0
160 1094 109.0
1094 204 106.0
204 1094 106.0
1094 225 110.0
225 1094 110.0
1094 232 104.0
232 1094 104.0
1094 235 108.0
235 1094 108.0
1094 263 102.0
263 1094 102.0
1094 314 104.0
314 1094 104.0
1094 361 101.0
361 1094 101.0
1094 386 105.0
386 1094 105.0
1094 409 106.0
409 1094 106.0
1094 422 102.0
422 1094 102.0
1094 537 107.0
537 1094 107.0
1094 578 105.0
578 1094 105.0
1094 682 101.0
682 1094 101.0
1094 777 106.0
777 1094 106.0
1094 784 107.0
784 1094 107.0
1094 834 110.0
834 1094 110.0
1094 882 105.0
882 1094 105.0
1094 993 108.0
993 1094 108.0
1095 12 105.0
12 1095 105.0
1095 19 104.0
19 1095 104.0
1095 41 107.0
41 1095 107.0
1095 46 105.0
46 1095 105.0
1095 189 108.0
189 1095 108.0
1095 297 110.0
297 1095 110.0
1095 314 106.0
314 1095 106.0
1095 364 102.0
364 1095 102.0
1095 428 108.0
428 1095 108.0
1095 436 104.0
436 1095 104.0
1095 475 109.0
475 1095 109.0
1095 512 109.0
512 1095 109.0
1095 553 104.0
553 1095 104.0
1095 582 102.0
582 1095 102.0
1095 616 101.0
616 1095 101.0
1095 618 106.0
618 1095 106.0
1095 621 106.0
621 1095 106.0
1095 633 103.0
633 1095 103.0
1095 642 103.0
642 1095 103.0
1095 720 104.0
720 1095 104.0
1095 733 102.0
733 1095 102.0
1095 751 101.0
751 1095 101.0
1095 773 105.0
773 1095 105.0
1095 785 102.0
785 1095 102.0
1095 957 106.0
957 1095 106.0
1096 69 103.0
69 1096 103.0
1096 137 101.0
137 1096 101.0
1096 154 109.0
154 1096 109.0
1096 176 108.0
176 1096 108.0
1096 225 104.0
225 1096 104.0
1096 243 108.0
243 1096 108.0
1096 300 106.0
300 1096 106.0
1096 343 109.0
343 1096 109.0
1096 363 107.0
363 1096 107.0
1096 413 109.0
413 1096 109.0
1096 528 103.0
528 1096 103.0
1096 581 103.0
581 1096 103.0
1096 751 101.0
751 1096 101.0
1096 774 102.0
774 1096 102.0
1096 825 103.0
825 1096 103.0
1096 831 108.0
831 1096 108.0
1096 845 105.0
845 1096 105.0
1096 870 109.0
870 1096 109.0
1096 924 105.0
924 1096 105.0
1097 7 109.0
7 1097 109.0
1097 29 101.0
29 1097 101.0
1097 46 107.0
46 1097 107.0
1097 128 102.0
128 1097 102.0
1097 186 101.0
186 1097 101.0
1097 189 104.0
189 1097 104.0
1097 293 105.0
293 1097 105.0
1097 321 104.0
321 1097 104.0
1097 363 101.0
363 1097 101.0
1097 365 104.0
365 1097 104.0
1097 421 102.0
421 1097 102.0
1097 453 110.0
453 1097 110.0
1097 463 103.0
463 1097 103.0
1097 480 103.0
480 1097 103.0
1097 504 104.0
504 1097 104.0
1097 551 102.0
551 1097 102.0
1097 608 103.0
608 1097 103.0
1097 656 103.0
656 1097 103.0
1097 736 107.0
736 1097 107.0
1097 781 106.0
781 1097 106.0
1097 783 109.0
783 1097 109.0
1097 839 103.0
839 1097 103.0
1097 846 109.0
846 1097 109.0
1097 859 106.0
859 1097 106.0
1097 876 110.0
876 1097 110.0
1098 45 102.0
45 1098 102.0
1098 102 105.0
102 1098 105.0
1098 120 106.0
120 1098 106.0
1098 202 101.0
202 1098 101.0
1098 206 106.0
206 1098 106.0
1098 276 108.0
276 1098 108.0
1098 297 106.0
297 1098 106.0
1098 302 101.0
302 1098 101.0
1098 376 102.0
376 1098 102.0
1098 446 104.0
446 1098 104.0
1098 450 103.0
450 1098 103.0
1098 500 106.0
500 1098 106.0
1098 501 101.0
501 1098 101.0
1098 566 109.0
566 1098 109.0
1098 668 103.0
668 1098 103.0
1098 672 102.0
672 1098 102.0
1098 715 105.0
715 1098 105.0
1098 854 107.0
854 1098 107.0
1098 879 104.0
879 1098 104.0
1099 56 107.0
56 1099 107.0
1099 132 102.0
132 1099 102.0
1099 142 101.0
142 1099 101.0
1099 167 103.0
167 1099 103.0
1099 290 110.0
290 1099 110.0
1099 293 103.0
293 1099 103.0
1099 317 109.0
317 1099 109.0
1099 333 104.0
333 1099 104.0
1099 527 104.0
527 1099 104.0
1099 597 108.0
597 1099 108.0
1099 605 107.0
605 1099 107.0
1099 669 105.0
669 1099 105.0
1099 672 109.0
672 1099 109.0
1099 692 106.0
692 1099 106.0
1099 719 104.0
719 1099 104.0
1099 752 101.0
752 1099 101.0
1099 778 104.0
778 1099 104.0
1099 863 101.0
863 1099 101.0
1099 865 106.0
865 1099 106.0
1099 907 101.0
907 1099 101.0
1100 40 108.0
40 1100 108.0
1100 62 109.0
62 1100 109.0
1100 72 102.0
72 1100 102.0
1100 267 101.0
267 1100 101.0
1100 275 104.0
275 1100 104.0
1100 318 103.0
318 1100 103.0
1100 320 102.0
320 1100 102.0
1100 340 105.0
340 1100 105.0
1100 365 105.0
365 1100 105.0
1100 373 102.0
373 1100 102.0
1100 387 110.0
387 1100 110.0
1100 443 108.0
443 1100 108.0
1100 447 110.0
447 1100 110.0
1100 464 108.0
464 1100 108.0
1100 480 102.0
480 1100 102.0
1100 535 108.0
535 1100 108.0
1100 617 103.0
617 1100 103.0
1100 650 102.0
650 1100 102.0
1100 654 104.0
654 1100 104.0
1100 661 103.0
661 1100 103.0
1100 698 107.0
698 1100 107.0
1100 707 107.0
707 1100 107.0
1100 762 109.0
762 1100 109.0
1100 777 110.0
777 1100 110.0
1100 846 103.0
846 1100 103.0
1100 892 106.0
892 1100 106.0
1100 938 105.0
938 1100 105.0
1101 1 108.0
1 1101 108.0
1101 80 101.0
80 1101 101.0
1101 91 108.0
91 1101 108.0
1101 138 101.0
138 1101 101.0
1101 310 102.0
310 1101 102.0
1101 526 108.0
526 1101 108.0
1101 713 103.0
713 1101 103.0
1101 727 107.0
727 1101 107.0
1101 820 110.0
820 1101 110.0
1101 982 105.0
982 1101 105.0
1102 11 107.0
11 1102 107.0
1102 59 104.0
59 1102 104.0
1102 106 105.0
106 1102 105.0
1102 110 105.0
110 1102 105.0
1102 234 107.0
234 1102 107.0
1102 283 101.0
283 1102 101.0
1102 286 109.0
286 1102 109.0
1102 312 110.0
312 1102 110.0
1102 361 102.0
361 1102 102.0
1102 446 106.0
446 1102 106.0
1102 484 102.0
484 1102 102.0
1102 509 110.0
509 1102 110.0
1102 612 102.0
612 1102 102.0
1102 703 109.0
703 1102 109.0
1102 781 109.0
781 1102 109.0
1102 822 102.0
822 1102 102.0
1102 884 105.0
884 1102 105.0
1102 998 109.0
998 1102 109.0
1103 1 108.0
1 1103 108.0
1103 3 107.0
3 1103 107.0
1103 8 110.0
8 1103 110.0
1103 95 109.0
95 1103 109.0
1103 270 109.0
270 1103 109.0
1103 358 107.0
358 1103 107.0
1103 403 106.0
403 1103 106.0
1103 429 106.0
429 1103 106.0
1103 435 104.0
435 1103 104.0
1103 568 107.0
568 1103 107.0
1103 592 101.0
592 1103 101.0
1103 649 102.0
649 1103 102.0
1103 683 107.0
683 1103 107.0
1103 823 108.0
823 1103 108.0
1103 863 106.0
863 1103 106.0
1103 931 103.0
931 1103 103.0
1103 963 109.0
963 1103 109.0
1103 997 101.0
997 1103 101.0
1104 113 107.0
113 1104 107.0
1104 227 107.0
227 1104 107.0
1104 240 105.0
240 1104 105.0
1104 242 107.0
242 1104 107.0
1104 245 104.0
245 1104 104.0
1104 309 101.0
309 1104 101.0
1104 322 109.0
322 1104 109.0
1104 334 104.0
334 1104 104.0
1104 343 103.0
343 1104 103.0
1104 348 109.0
348 1104 109.0
1104 438 101.0
438 1104 101.0
1104 468 106.0
468 1104 106.0
1104 555 109.0
555 1104 109.0
1104 599 109.0
599 1104 109.0
1104 654 107.0
654 1104 107.0
1104 680 103.0
680 1104 103.0
1104 708 102.0
708 1104 102.0
1104 738 110.0
738 1104 110.0
1104 766 104.0
766 1104 104.0
1104 782 110.0
782 1104 110.0
1105 17 101.0
17 1105 101.0
1105 30 107.0
30 1105 107.0
1105 68 110.0
68 1105 110.0
1105 247 102.0
247 1105 102.0
1105 293 103.0
293 1105 103.0
1105 385 101.0
385 1105 101.0
1105 438 101.0
438 1105 101.0
1105 455 109.0
455 1105 109.0
1105 462 103.0
462 1105 103.0
1105 536 106.0
536 1105 106.0
1105 581 103.0
581 1105 103.0
1105 673 106.0
673 1105 106.0
1105 732 108.0
732 1105 108.0
1105 776 103.0
776 1105 103.0
1105 845 105.0
845 1105 105.0
1105 866 108.0
866 1105 108.0
1105 933 107.0
933 1105 107.0
1105 997 101.0
997 1105 101.0
1106 43 105.0
43 1106 105.0
1106 49 108.0
49 1106 108.0
1106 69 104.0
69 1106 104.0
1106 102 105.0
102 1106 105.0
1106 115 105.0
115 1106 105.0
1106 144 107.0
144 1106 107.0
1106 204 105.0
204 1106 105.0
1106 244 107.0
244 1106 107.0
1106 344 110.0
344 1106 110.0
1106 461 106.0
461 1106 106.0
1106 508 108.0
508 1106 108.0
1106 518 107.0
518 1106 107.0
1106 550 109.0
550 1106 109.0
1106 598 106.0
598 1106 106.0
1106 602 105.0
602 1106 105.0
1106 625 104.0
625 1106 104.0
1106 683 103.0
683 1106 103.0
1106 690 108.0
690 1106 108.0
1106 755 103.0
755 1106 103.0
1106 911 104.0
911 1106 104.0
1106 959 109.0
959 1106 109.0
1107 35 103.0
35 1107 103.0
1107 79 102.0
79 1107 102.0
1107 106 110.0
106 1107 110.0
1107 148 108.0
148 1107 108.0
1107 218 101.0
218 1107 101.0
1107 253 102.0
253 1107 102.0
1107 341 107.0
341 1107 107.0
1107 404 102.0
404 1107 102.0
1107 436 103.0
436 1107 103.0
1107 452 110.0
452 1107 110.0
1107 656 110.0
656 1107 110.0
1107 707 101.0
707 1107 101.0
1107 721 106.0
721 1107 106.0
1107 751 103.0
751 1107 103.0
1107 841 101.0
841 1107 101.0
1107 853 106.0
853 1107 106.0
1107 877 105.0
877 1107 105.0
1107 911 109.0
911 1107 109.0
1107 930 107.0
930 1107 107.0
1107 934 107.0
934 1107 107.0
1107 960 109.0
960 1107 109.0
1107 969 108.0
969 1107 108.0
1108 88 108.0
88 1108 108.0
1108 104 101.0
104 1108 101.0
1108 161 103.0
161 1108 103.0
1108 193 105.0
193 1108 105.0
1108 308 104.0
308 1108 104.0
1108 362 106.0
362 1108 106.0
1108 375 110.0
375 1108 110.0
1108 394 103.0
394 1108 103.0
1108 422 110.0
422 1108 110.0
1108 490 108.0
490 1108 108.0
1108 503 101.0
503 1108 101.0
1108 536 108.0
536 1108 108.0
1108 550 101.0
550 1108 101.0
1108 594 108.0
594 1108 108.0
1108 597 108.0
597 1108 108.0
1108 616 109.0
616 1108 109.0
1108 619 103.0
619 1108 103.0
1108 744 107.0
744 1108 107.0
1108 873 104.0
873 1108 104.0
1108 889 105.0
889 1108 105.0
1108 912 102.0
912 1108 102.0
1108 928 106.0
928 1108 106.0
1108 970 104.0
970 1108 104.0
1108 989 107.0
989 1108 107.0
1109 62 110.0
62 1109 110.0
1109 246 102.0
246 1109 102.0
1109 300 107.0
300 1109 107.0
1109 369 110.0
369 1109 110.0
1109 384 103.0
384 1109 103.0
1109 463 106.0
463 1109 106.0
1109 468 102.0
468 1109 102.0
1109 475 106.0
475 1109 106.0
1109 552 105.0
552 1109 105.0
1109 621 107.0
621 1109 107.0
1109 720 107.0
720 1109 107.0
1109 748 109.0
748 1109 109.0
1109 785 108.0
785 1109 108.0
1109 818 103.0
818 1109 103.0
1109 933 107.0
933 1109 107.0
1109 961 109.0
961 1109 109.0
1109 968 104.0
968 1109 104.0
1109 976 104.0
976 1109 104.0
1110 29 108.0
29 1110 108.0
1110 43 107.0
43 1110 107.0
1110 51 103.0
51 1110 103.0
1110 273 106.0
273 1110 106.0
1110 285 101.0
285 1110 101.0
1110 317 103.0
317 1110 103.0
1110 330 107.0
330 1110 107.0
1110 395 104.0
395 1110 104.0
1110 422 102.0
422 1110 102.0
1110 451 101.0
451 1110 101.0
1110 470 110.0
470 1110 110.0
1110 506 101.0
506 1110 101.0
1110 536 106.0
536 1110 106.0
1110 552 109.0
552 1110 109.0
1110 641 107.0
641 1110 107.0
1110 700 107.0
700 1110 107.0
1110 735 104.0
735 1110 104.0
1110 742 108.0
742 1110 108.0
1110 781 107.0
781 1110 107.0
1110 790 106.0
790 1110 106.0
1110 874 102.0
874 1110 102.0
1110 893 104.0
893 1110 104.0
1110 896 110.0
896 1110 110.0
1110 954 107.0
954 1110 107.0
1110 982 103.0
982 1110 103.0
1111 6 106.0
6 1111 106.0
1111 17 107.0
17 1111 107.0
1111 55 103.0
55 1111 103.0
1111 86 109.0
86 1111 109.0
1111 135 110.0
135 1111 110.0
1111 195 107.0
195 1111 107.0
1111 224 103.0
224 1111 103.0
1111 250 101.0
250 1111 101.0
1111 346 101.0
346 1111 101.0
1111 445 101.0
445 1111 101.0
1111 467 102.0
467 1111 102.0
1111 580 101.0
580 1111 101.0
1111 598 104.0
598 1111 104.0
1111 633 109.0
633 1111 109.0
1111 662 107.0
662 1111 107.0
1111 678 106.0
678 1111 106.0
1111 686 110.0
686 1111 110.0
1111 883 109.0
883 1111 109.0
1112 117 103.0
117 1112 103.0
1112 176 101.0
176 1112 101.0
1112 245 103.0
245 1112 103.0
1112 274 102.0
274 1112 102.0
1112 326 105.0
326 1112 105.0
1112 574 101.0
574 1112 101.0
1112 581 104.0
581 1112 104.0
1112 684 106.0
684 1112 106.0
1112 696 106.0
696 1112 106.0
1112 740 106.0
740 1112 106.0
1112 770 106.0
770 1112 106.0
1112 808 104.0
808 1112 104.0
1112 950 106.0
950 1112 106.0
1113 6 102.0
6 1113 102.0
1113 105 110.0
105 1113 110.0
1113 127 109.0
127 1113 109.0
1113 208 106.0
208 1113 106.0
1113 221 108.0
221 1113 108.0
1113 224 103.0
224 1113 103.0
1113 287 101.0
287 1113 101.0
1113 333 110.0
333 1113 110.0
1113 465 107.0
465 1113 107.0
1113 506 109.0
506 1113 109.0
1113 545 110.0
545 1113 110.0
1113 579 109.0
579 1113 109.0
1113 696 106.0
696 1113 106.0
1113 724 101.0
724 1113 101.0
1113 727 101.0
727 1113 101.0
1113 814 107.0
814 1113 107.0
1113 846 109.0
846 1113 109.0
1113 863 109.0
863 1113 109.0
1113 909 109.0
909 1113 109.0
1113 959 107.0
959 1113 107.0
1113 962 110.0
962 1113 110.0
1114 22 110.0
22 1114 110.0
1114 26 107.0
26 1114 107.0
1114 85 105.0
85 1114 105.0
1114 87 108.0
87 1114 108.0
1114 114 109.0
114 1114 109.0
1114 178 103.0
178 1114 103.0
1114 186 109.0
186 1114 109.0
1114 207 110.0
207 1114 110.0
1114 305 101.0
305 1114 101.0
1114 313 105.0
313 1114 105.0
1114 444 108.0
444 1114 108.0
1114 513 106.0
513 1114 106.0
1114 650 107.0
650 1114 107.0
1114 797 102.0
797 1114 102.0
1114 864 107.0
864 1114 107.0
1114 949 101.0
949 1114 101.0
1114 955 110.0
955 1114 110.0
1114 956 102.0
956 1114 102.0
1114 990 101.0
990 1114 101.0
1114 997 104.0
997 1114 104.0
1115 101 103.0
101 1115 103.0
1115 144 102.0
144 1115 102.0
1115 167 104.0
167 1115 104.0
1115 212 109.0
212 1115 109.0
1115 244 102.0
244 1115 102.0
1115 318 105.0
318 1115 105.0
1115 332 109.0
332 1115 109.0
1115 359 101.0
